trip_id,pickup_datetime,dropoff_datetime,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,passenger_count,trip_distance_miles,fare_amount,tip_amount,tolls_amount,total_amount,payment_type,rate_code,vendor_id,surge_multiplier,trip_duration_min,speed_mph
874,2024-03-19 19:00:45,2024-03-19 19:25:45,Queens,Jamaica,Brooklyn,DUMBO,6,5.42,13.43,3.04,0,16.47,Google Pay,2,VEND002,1.2,25,13.0
875,2025-06-15 20:04:50,2025-06-15 22:15:50,Queens,Sunnyside,Queens,Jamaica,5,29.51,51.2,12.78,0,63.98,Credit Card,1,VEND003,1.5,131,13.5
876,2024-11-07 08:01:51,2024-11-07 08:32:51,Staten Island,Port Richmond,Manhattan,Times Square,2,5.73,19.0,3.07,0,22.07,Business Card,1,VEND001,1.0,31,11.1
877,2024-11-18 11:29:29,2024-11-18 12:18:29,Bronx,Fordham,Queens,Flushing,4,15.39,37.32,4.77,0,42.09,Business Card,5,VEND002,2.4,49,18.8
878,2024-08-26 04:07:35,2024-08-26 04:52:35,Brooklyn,Williamsburg,Queens,Flushing,1,9.54,22.64,3.43,0,26.07,Apple Pay,2,VEND003,1.0,45,12.7
879,2025-01-01 13:05:59,2025-01-01 14:28:59,Queens,Long Island City,Bronx,Pelham Bay,2,22.24,57.45,8.46,0,65.91,Google Pay,3,VEND001,1.0,83,16.1
880,2024-11-11 04:18:59,2024-11-11 06:04:59,Bronx,Fordham,Bronx,Fordham,4,29.18,52.16,12.9,0,65.06,Venmo,2,VEND002,1.0,106,16.5
881,2025-03-31 02:10:57,2025-03-31 04:54:57,Bronx,Riverdale,Brooklyn,Crown Heights,5,28.73,49.91,9.01,0,58.92,Google Pay,1,VEND003,1.0,164,10.5
882,2025-02-19 02:09:31,2025-02-19 02:14:31,Brooklyn,Bushwick,Staten Island,Port Richmond,5,1.37,5.63,1.25,0,6.88,Credit Card,3,VEND001,1.0,5,16.4
883,2024-12-19 20:57:15,2024-12-19 22:26:15,Bronx,Mott Haven,Queens,Sunnyside,5,12.27,28.86,4.49,1.02,34.37,Cash,5,VEND002,3.0,89,8.3
884,2024-05-29 04:37:17,2024-05-29 04:49:17,Queens,Astoria,Queens,Sunnyside,3,1.68,7.54,1.43,0.74,9.71,Cash,5,VEND003,1.0,12,8.4
885,2025-05-05 18:43:31,2025-05-05 20:06:31,Brooklyn,Bushwick,Manhattan,Lower East Side,4,20.65,49.47,7.55,0,57.02,Venmo,3,VEND001,1.0,83,14.9
886,2024-01-04 03:35:44,2024-01-04 05:13:44,Queens,Sunnyside,Brooklyn,DUMBO,1,12.91,24.18,4.6,0,28.78,Venmo,4,VEND002,2.3,98,7.9
887,2025-06-25 11:58:20,2025-06-25 12:22:20,Staten Island,Port Richmond,Bronx,Fordham,4,4.27,10.23,1.07,0,11.3,Cash,5,VEND003,1.0,24,10.7
888,2024-03-24 16:46:23,2024-03-24 18:02:23,Manhattan,Midtown,Manhattan,Upper West Side,5,12.34,27.07,4.0,0,31.07,Apple Pay,3,VEND001,1.0,76,9.7
889,2024-02-22 00:25:13,2024-02-22 00:59:13,Bronx,Fordham,Manhattan,Upper West Side,1,13.31,37.29,2.33,7.26,46.88,Business Card,5,VEND002,1.0,34,23.5
890,2024-07-11 00:55:14,2024-07-11 01:35:14,Staten Island,Great Kills,Brooklyn,Brooklyn Heights,5,6.75,15.28,1.43,3.49,20.2,Apple Pay,1,VEND003,1.0,40,10.1
891,2024-07-01 11:15:39,2024-07-01 11:23:39,Staten Island,St. George,Queens,Flushing,5,3.04,10.59,1.58,0,12.17,Apple Pay,3,VEND001,1.0,8,22.8
892,2024-03-30 07:59:35,2024-03-30 09:51:35,Queens,Sunnyside,Brooklyn,Bushwick,2,16.49,50.79,8.88,8.25,67.92,Credit Card,1,VEND002,1.0,112,8.8
893,2024-11-03 23:21:29,2024-11-04 02:08:29,Manhattan,Upper West Side,Brooklyn,DUMBO,4,27.63,64.96,9.36,0,74.32,Venmo,4,VEND003,2.0,167,9.9
894,2024-06-11 19:12:54,2024-06-11 19:59:54,Queens,Jamaica,Brooklyn,Crown Heights,4,20.46,56.02,5.0,0,61.02,Venmo,5,VEND001,1.9,47,26.1
895,2024-04-14 16:29:18,2024-04-14 19:57:18,Staten Island,Port Richmond,Staten Island,Port Richmond,3,29.78,91.54,21.16,0,112.7,Credit Card,4,VEND002,1.0,208,8.6
896,2024-09-01 17:54:49,2024-09-01 19:07:49,Brooklyn,Bedford-Stuyvesant,Bronx,Fordham,4,22.81,45.01,10.92,7.65,63.58,Google Pay,4,VEND003,1.0,73,18.7
897,2024-04-08 09:16:53,2024-04-08 11:17:53,Manhattan,Times Square,Bronx,Fordham,4,29.86,78.4,13.29,0,91.69,Cash,5,VEND001,2.6,121,14.8
898,2024-03-07 02:07:00,2024-03-07 03:25:00,Manhattan,Harlem,Queens,Jamaica,4,17.14,29.54,3.66,0,33.2,Venmo,1,VEND002,1.0,78,13.2
899,2025-02-26 21:55:37,2025-02-26 21:58:37,Staten Island,St. George,Brooklyn,Bedford-Stuyvesant,4,0.71,4.45,1.1,0,5.55,Apple Pay,4,VEND003,1.0,3,14.2
900,2024-08-16 01:38:27,2024-08-16 03:10:27,Staten Island,Great Kills,Brooklyn,Bushwick,4,18.86,52.15,11.88,1.04,65.07,Business Card,4,VEND001,1.0,92,12.3
901,2025-01-08 10:47:28,2025-01-08 11:24:28,Staten Island,Tompkinsville,Bronx,Mott Haven,4,4.75,13.65,2.75,0,16.4,Google Pay,1,VEND002,1.0,37,7.7
902,2025-01-21 19:06:58,2025-01-21 21:30:58,Staten Island,Tompkinsville,Queens,Astoria,4,22.79,38.44,2.13,0,40.57,Apple Pay,3,VEND003,1.0,144,9.5
903,2024-01-07 17:40:56,2024-01-07 19:06:56,Brooklyn,Park Slope,Queens,Woodside,3,28.06,50.08,6.87,0,56.95,Venmo,4,VEND001,1.0,86,19.6
904,2025-05-03 08:52:40,2025-05-03 09:29:40,Staten Island,Port Richmond,Bronx,Riverdale,1,11.67,36.85,4.29,0,41.14,Google Pay,2,VEND002,1.0,37,18.9
905,2024-07-28 14:46:06,2024-07-28 15:09:06,Bronx,Fordham,Manhattan,Financial District,5,9.11,23.89,1.65,0,25.54,Business Card,3,VEND003,1.0,23,23.8
906,2024-06-16 19:56:01,2024-06-16 21:20:01,Bronx,Riverdale,Brooklyn,Park Slope,6,29.7,82.12,15.19,0,97.31,Apple Pay,1,VEND001,2.7,84,21.2
907,2024-05-21 13:32:47,2024-05-21 14:24:47,Manhattan,Financial District,Queens,Long Island City,2,11.87,21.18,4.95,0,26.13,Venmo,2,VEND002,1.0,52,13.7
908,2025-01-12 05:24:24,2025-01-12 06:01:24,Bronx,Riverdale,Brooklyn,DUMBO,3,6.98,21.01,2.27,0,23.28,Credit Card,2,VEND003,1.0,37,11.3
909,2024-02-02 10:29:17,2024-02-02 11:04:17,Queens,Flushing,Queens,Long Island City,1,15.29,46.44,11.35,0,57.79,Credit Card,2,VEND001,1.8,35,26.2
910,2024-10-30 17:03:54,2024-10-30 18:15:54,Manhattan,Financial District,Bronx,Fordham,1,9.91,25.74,4.5,0,30.24,Venmo,3,VEND002,1.0,72,8.3
911,2024-02-20 11:55:26,2024-02-20 12:57:26,Brooklyn,Bushwick,Manhattan,Upper West Side,2,29.15,57.87,3.3,0,61.17,Credit Card,4,VEND003,1.4,62,28.2
912,2024-07-03 02:47:28,2024-07-03 03:03:28,Brooklyn,Park Slope,Manhattan,Financial District,1,6.14,17.5,2.15,10.97,30.62,Apple Pay,1,VEND001,1.0,16,23.0
913,2024-11-26 05:00:03,2024-11-26 05:44:03,Staten Island,St. George,Manhattan,Times Square,4,7.27,16.77,3.01,0,19.78,Credit Card,2,VEND002,1.0,44,9.9
914,2024-01-02 11:30:49,2024-01-02 12:27:49,Manhattan,Chelsea,Manhattan,Central Park,5,14.15,29.79,6.95,0,36.74,Google Pay,2,VEND003,1.0,57,14.9
915,2024-11-27 07:44:47,2024-11-27 09:48:47,Queens,Woodside,Brooklyn,Williamsburg,5,16.86,43.87,5.71,0,49.58,Apple Pay,2,VEND001,1.0,124,8.2
916,2025-03-03 21:56:09,2025-03-03 21:59:09,Manhattan,Central Park,Queens,Sunnyside,5,0.6,3.48,0.44,0,3.92,Apple Pay,2,VEND002,1.0,3,12.0
917,2025-06-02 00:19:36,2025-06-02 00:58:36,Manhattan,Upper West Side,Bronx,Pelham Bay,6,11.16,31.18,5.02,8.4,44.6,Apple Pay,3,VEND003,1.1,39,17.2
918,2024-02-23 07:19:35,2024-02-23 09:28:35,Brooklyn,Williamsburg,Queens,Jamaica,3,24.91,40.19,4.01,7.13,51.33,Venmo,4,VEND001,1.7,129,11.6
919,2024-07-05 11:07:07,2024-07-05 13:22:07,Bronx,Pelham Bay,Manhattan,Times Square,1,18.77,30.69,6.3,0,36.99,Cash,3,VEND002,1.0,135,8.3
920,2024-02-18 09:08:21,2024-02-18 09:51:21,Brooklyn,Bedford-Stuyvesant,Brooklyn,Williamsburg,4,7.29,16.66,1.36,0,18.02,Business Card,3,VEND003,2.3,43,10.2
921,2025-05-01 13:48:32,2025-05-01 16:15:32,Queens,Woodside,Staten Island,Tompkinsville,4,29.83,65.27,7.46,0,72.73,Venmo,4,VEND001,1.0,147,12.2
922,2024-04-18 10:01:17,2024-04-18 12:05:17,Staten Island,Port Richmond,Brooklyn,DUMBO,6,17.97,43.67,2.97,0,46.64,Credit Card,4,VEND002,1.0,124,8.7
923,2024-04-12 11:00:25,2024-04-12 14:28:25,Queens,Long Island City,Bronx,Mott Haven,3,26.72,57.79,7.36,0,65.15,Venmo,4,VEND003,1.0,208,7.7
924,2024-09-25 08:19:49,2024-09-25 09:41:49,Brooklyn,Crown Heights,Queens,Flushing,1,15.85,26.51,4.68,1.88,33.07,Business Card,2,VEND001,1.0,82,11.6
925,2025-04-13 03:11:12,2025-04-13 03:17:12,Brooklyn,DUMBO,Manhattan,Greenwich Village,6,0.98,5.16,0.73,0,5.89,Business Card,5,VEND002,1.0,6,9.8
926,2024-11-11 15:48:25,2024-11-11 19:38:25,Bronx,Fordham,Staten Island,Port Richmond,1,29.46,58.59,5.15,0.36,64.1,Cash,1,VEND003,1.0,230,7.7
927,2025-03-18 04:28:23,2025-03-18 05:27:23,Queens,Jamaica,Bronx,Pelham Bay,5,8.7,18.63,2.33,0,20.96,Business Card,2,VEND001,1.0,59,8.8
928,2024-05-06 18:44:10,2024-05-06 19:53:10,Bronx,Riverdale,Manhattan,Chelsea,2,8.73,27.93,3.29,1.51,32.73,Apple Pay,5,VEND002,1.0,69,7.6
929,2025-03-12 10:42:08,2025-03-12 13:53:08,Staten Island,St. George,Bronx,Riverdale,4,26.31,58.63,3.73,11.79,74.15,Credit Card,4,VEND003,1.0,191,8.3
930,2024-09-23 21:01:23,2024-09-23 21:39:23,Brooklyn,Bushwick,Queens,Astoria,1,6.75,16.62,1.33,0,17.95,Venmo,5,VEND001,1.0,38,10.7
931,2025-01-08 22:35:18,2025-01-08 23:59:18,Queens,Flushing,Manhattan,Lower East Side,2,10.59,18.82,1.03,0,19.85,Google Pay,1,VEND002,1.0,84,7.6
932,2025-01-23 23:23:02,2025-01-23 23:28:02,Manhattan,Upper West Side,Queens,Jamaica,2,1.93,5.94,1.48,0,7.42,Credit Card,2,VEND003,1.0,5,23.2
933,2024-02-19 00:16:13,2024-02-19 00:51:13,Bronx,Fordham,Bronx,Pelham Bay,4,13.06,32.01,2.67,0,34.68,Credit Card,4,VEND001,1.0,35,22.4
934,2024-01-19 03:30:02,2024-01-19 04:54:02,Bronx,Mott Haven,Bronx,Riverdale,5,20.05,53.38,13.26,0,66.64,Google Pay,3,VEND002,1.0,84,14.3
935,2025-01-29 15:29:37,2025-01-29 16:46:37,Bronx,Fordham,Bronx,Pelham Bay,6,24.49,67.99,10.47,9.37,87.83,Credit Card,3,VEND003,1.0,77,19.1
936,2024-09-25 19:20:08,2024-09-25 22:31:08,Staten Island,Great Kills,Staten Island,St. George,5,24.69,66.62,4.2,0,70.82,Apple Pay,2,VEND001,1.0,191,7.8
937,2025-01-28 08:54:12,2025-01-28 10:30:12,Brooklyn,Park Slope,Queens,Flushing,2,27.47,68.59,7.39,0,75.98,Credit Card,4,VEND002,1.0,96,17.2
938,2024-07-18 01:59:30,2024-07-18 02:43:30,Bronx,Riverdale,Brooklyn,Crown Heights,1,8.99,23.29,2.46,0,25.75,Venmo,5,VEND003,1.0,44,12.3
939,2025-05-10 18:17:59,2025-05-10 18:35:59,Staten Island,Great Kills,Brooklyn,Crown Heights,1,4.58,10.14,2.0,0,12.14,Venmo,1,VEND001,1.0,18,15.3
940,2025-03-11 18:15:57,2025-03-11 19:34:57,Queens,Sunnyside,Brooklyn,Williamsburg,6,17.14,28.83,1.75,0,30.58,Google Pay,2,VEND002,1.0,79,13.0
941,2025-06-23 02:58:28,2025-06-23 05:07:28,Staten Island,Port Richmond,Staten Island,Great Kills,3,18.05,47.82,2.87,0,50.69,Google Pay,5,VEND003,1.0,129,8.4
942,2024-03-05 02:00:19,2024-03-05 02:38:19,Manhattan,Lower East Side,Queens,Sunnyside,5,13.18,41.26,4.43,0.49,46.18,Apple Pay,2,VEND001,2.5,38,20.8
943,2025-04-13 21:10:58,2025-04-13 23:24:58,Manhattan,Midtown,Brooklyn,DUMBO,1,23.71,72.32,8.08,10.64,91.04,Venmo,1,VEND002,2.6,134,10.6
944,2024-02-15 10:51:32,2024-02-15 13:46:32,Manhattan,Financial District,Manhattan,Lower East Side,1,26.27,49.2,8.19,0,57.39,Apple Pay,3,VEND003,1.0,175,9.0
945,2025-03-02 00:16:10,2025-03-02 01:49:10,Manhattan,Central Park,Brooklyn,Williamsburg,6,20.55,45.53,3.93,0,49.46,Cash,3,VEND001,2.6,93,13.3
946,2025-02-05 17:35:29,2025-02-05 18:27:29,Manhattan,Central Park,Manhattan,Upper West Side,5,23.13,57.39,9.07,0,66.46,Cash,4,VEND002,1.0,52,26.7
947,2024-06-20 04:53:23,2024-06-20 05:10:23,Queens,Astoria,Manhattan,SoHo,5,2.82,7.57,0.57,0,8.14,Google Pay,1,VEND003,1.0,17,10.0
948,2024-11-29 22:01:46,2024-11-29 22:38:46,Brooklyn,Park Slope,Bronx,Pelham Bay,1,11.57,33.97,6.13,0,40.1,Apple Pay,4,VEND001,3.0,37,18.8
949,2025-01-18 09:44:06,2025-01-18 10:16:06,Staten Island,Great Kills,Bronx,Mott Haven,2,5.42,11.28,2.52,0,13.8,Cash,2,VEND002,1.0,32,10.2
950,2025-05-27 11:59:30,2025-05-27 13:55:30,Queens,Jamaica,Brooklyn,Bedford-Stuyvesant,2,17.86,41.06,3.91,0,44.97,Cash,2,VEND003,1.0,116,9.2
951,2024-08-12 12:07:26,2024-08-12 14:33:26,Manhattan,SoHo,Bronx,Fordham,5,29.06,72.44,11.25,0,83.69,Apple Pay,2,VEND001,1.0,146,11.9
952,2025-01-12 19:11:19,2025-01-12 21:23:19,Staten Island,Port Richmond,Queens,Sunnyside,4,20.02,56.73,8.24,0,64.97,Business Card,2,VEND002,2.8,132,9.1
953,2025-02-17 06:40:08,2025-02-17 07:37:08,Brooklyn,DUMBO,Bronx,Pelham Bay,5,21.61,45.02,9.64,0,54.66,Venmo,5,VEND003,1.1,57,22.7
954,2024-08-18 05:43:03,2024-08-18 05:48:03,Bronx,Pelham Bay,Brooklyn,Bedford-Stuyvesant,6,0.77,4.37,0.85,0,5.22,Cash,1,VEND001,1.0,5,9.2
955,2024-07-29 14:26:50,2024-07-29 15:24:50,Brooklyn,Williamsburg,Queens,Jamaica,5,18.44,31.1,7.34,0,38.44,Venmo,4,VEND002,2.8,58,19.1
956,2025-03-20 04:40:46,2025-03-20 05:40:46,Manhattan,Chelsea,Manhattan,SoHo,3,17.77,42.14,4.88,0,47.02,Credit Card,4,VEND003,1.0,60,17.8
957,2025-05-05 19:47:06,2025-05-05 20:07:06,Queens,Astoria,Manhattan,Financial District,5,4.23,11.6,1.39,0,12.99,Credit Card,3,VEND001,1.0,20,12.7
958,2024-11-22 11:10:51,2024-11-22 12:35:51,Brooklyn,Bushwick,Brooklyn,DUMBO,4,16.84,52.36,11.58,4.89,68.83,Credit Card,2,VEND002,1.0,85,11.9
959,2024-09-11 00:43:26,2024-09-11 01:28:26,Staten Island,Tompkinsville,Brooklyn,Williamsburg,2,13.05,30.28,4.58,0,34.86,Apple Pay,1,VEND003,1.0,45,17.4
960,2025-05-27 03:43:45,2025-05-27 04:44:45,Staten Island,Tompkinsville,Queens,Jamaica,6,19.99,46.21,5.37,0,51.58,Venmo,5,VEND001,2.7,61,19.7
961,2024-07-05 08:55:16,2024-07-05 09:14:16,Bronx,Pelham Bay,Staten Island,Port Richmond,3,8.49,17.56,2.11,0,19.67,Credit Card,5,VEND002,1.0,19,26.8
962,2025-05-15 17:07:52,2025-05-15 18:18:52,Queens,Flushing,Brooklyn,Park Slope,2,18.77,32.62,4.3,0,36.92,Cash,4,VEND003,1.1,71,15.9
963,2025-02-18 02:41:36,2025-02-18 05:40:36,Bronx,Pelham Bay,Brooklyn,Park Slope,1,25.22,65.87,14.96,0,80.83,Apple Pay,5,VEND001,1.0,179,8.5
964,2024-06-09 01:36:51,2024-06-09 03:27:51,Manhattan,Central Park,Brooklyn,Bushwick,3,20.61,47.82,4.42,0,52.24,Credit Card,3,VEND002,1.0,111,11.1
965,2024-10-13 11:07:23,2024-10-13 13:34:23,Manhattan,SoHo,Brooklyn,Park Slope,5,25.97,66.36,4.47,0,70.83,Cash,3,VEND003,2.5,147,10.6
966,2024-12-02 16:55:39,2024-12-02 17:12:39,Queens,Jamaica,Queens,Jamaica,3,3.46,11.17,2.43,0,13.6,Apple Pay,5,VEND001,1.0,17,12.2
967,2024-03-09 07:01:57,2024-03-09 07:58:57,Staten Island,Port Richmond,Staten Island,St. George,1,13.94,43.61,7.71,0,51.32,Cash,2,VEND002,1.0,57,14.7
968,2024-09-26 02:18:41,2024-09-26 02:21:41,Bronx,Pelham Bay,Staten Island,Tompkinsville,2,1.32,5.66,0.94,0,6.6,Apple Pay,1,VEND003,1.0,3,26.4
969,2025-03-15 13:53:17,2025-03-15 16:11:17,Staten Island,Port Richmond,Brooklyn,DUMBO,6,18.94,50.1,12.49,5.51,68.1,Cash,1,VEND001,1.0,138,8.2
970,2025-03-20 07:35:33,2025-03-20 08:22:33,Staten Island,St. George,Brooklyn,Crown Heights,2,14.69,44.23,10.14,0,54.37,Venmo,2,VEND002,1.0,47,18.8
971,2025-01-31 16:20:46,2025-01-31 17:31:46,Staten Island,Tompkinsville,Brooklyn,Bedford-Stuyvesant,4,9.81,17.72,2.87,0,20.59,Credit Card,5,VEND003,1.0,71,8.3
972,2024-07-09 21:59:07,2024-07-09 22:48:07,Staten Island,St. George,Staten Island,Tompkinsville,4,9.81,27.6,4.29,0,31.89,Cash,3,VEND001,1.0,49,12.0
973,2024-03-21 17:06:32,2024-03-21 18:24:32,Bronx,Mott Haven,Staten Island,Tompkinsville,4,10.42,28.05,1.83,0,29.88,Credit Card,1,VEND002,1.0,78,8.0
974,2025-04-26 15:35:40,2025-04-26 16:54:40,Staten Island,Tompkinsville,Manhattan,Greenwich Village,5,13.48,39.2,7.15,0,46.35,Cash,5,VEND003,1.0,79,10.2
975,2024-01-26 23:17:53,2024-01-26 23:53:53,Bronx,Fordham,Queens,Woodside,5,15.0,35.4,6.17,0,41.57,Cash,1,VEND001,1.0,36,25.0
976,2024-05-05 20:59:38,2024-05-05 21:47:38,Queens,Flushing,Manhattan,Central Park,6,14.74,27.53,6.17,0,33.7,Apple Pay,1,VEND002,1.0,48,18.4
977,2025-06-10 08:15:37,2025-06-10 08:28:37,Staten Island,Great Kills,Staten Island,St. George,2,4.22,11.77,2.17,0,13.94,Venmo,4,VEND003,1.0,13,19.5
978,2024-01-04 13:13:54,2024-01-04 14:20:54,Manhattan,Greenwich Village,Queens,Woodside,2,24.07,68.18,13.79,0,81.97,Venmo,2,VEND001,1.0,67,21.6
979,2025-04-11 08:26:36,2025-04-11 09:32:36,Bronx,Fordham,Brooklyn,Bedford-Stuyvesant,2,10.31,24.26,1.83,0.13,26.22,Apple Pay,3,VEND002,1.0,66,9.4
980,2024-03-25 12:35:40,2024-03-25 12:57:40,Manhattan,Harlem,Queens,Sunnyside,6,5.22,13.04,2.36,0,15.4,Apple Pay,2,VEND003,1.0,22,14.2
981,2024-11-06 18:22:58,2024-11-06 19:22:58,Bronx,Fordham,Bronx,Mott Haven,6,16.27,27.87,4.12,0,31.99,Business Card,4,VEND001,1.0,60,16.3
982,2024-09-18 01:15:45,2024-09-18 01:39:45,Queens,Long Island City,Bronx,Fordham,4,8.45,25.24,4.44,0,29.68,Google Pay,5,VEND002,1.0,24,21.1
983,2025-02-20 15:24:59,2025-02-20 17:23:59,Queens,Jamaica,Queens,Woodside,1,15.57,29.52,2.76,0,32.28,Venmo,4,VEND003,2.8,119,7.9
984,2024-08-22 00:24:06,2024-08-22 02:46:06,Queens,Flushing,Staten Island,St. George,1,18.15,43.67,3.69,0,47.36,Cash,5,VEND001,1.0,142,7.7
985,2025-02-25 03:35:30,2025-02-25 06:23:30,Brooklyn,Bedford-Stuyvesant,Staten Island,Port Richmond,4,29.15,81.02,18.17,0,99.19,Venmo,1,VEND002,1.0,168,10.4
986,2024-08-11 04:27:02,2024-08-11 06:25:02,Bronx,Riverdale,Queens,Sunnyside,4,19.69,56.0,13.13,0,69.13,Credit Card,1,VEND003,2.2,118,10.0
987,2024-07-14 02:26:25,2024-07-14 02:54:25,Brooklyn,Bedford-Stuyvesant,Queens,Jamaica,4,4.68,15.32,2.43,0,17.75,Google Pay,5,VEND001,1.0,28,10.0
988,2024-03-17 10:39:34,2024-03-17 10:44:34,Brooklyn,Bushwick,Staten Island,Port Richmond,2,1.79,5.23,0.54,0,5.77,Apple Pay,1,VEND002,1.0,5,21.5
989,2024-01-26 14:54:27,2024-01-26 15:47:27,Brooklyn,Bedford-Stuyvesant,Staten Island,St. George,4,7.5,15.31,2.44,0,17.75,Google Pay,2,VEND003,1.0,53,8.5
990,2024-05-11 08:59:22,2024-05-11 11:01:22,Staten Island,Tompkinsville,Bronx,Mott Haven,2,18.11,35.03,1.8,0,36.83,Google Pay,2,VEND001,1.9,122,8.9
991,2025-06-22 07:09:39,2025-06-22 07:55:39,Staten Island,St. George,Brooklyn,Park Slope,3,11.52,33.75,5.46,5.12,44.33,Google Pay,4,VEND002,1.0,46,15.0
992,2025-01-28 11:55:35,2025-01-28 13:46:35,Brooklyn,Williamsburg,Brooklyn,Bushwick,5,19.99,41.57,4.96,4.08,50.61,Cash,3,VEND003,1.0,111,10.8
993,2025-06-01 21:13:21,2025-06-01 21:26:21,Staten Island,St. George,Brooklyn,Crown Heights,1,5.58,18.51,1.28,0,19.79,Apple Pay,4,VEND001,1.0,13,25.8
994,2025-03-18 03:04:53,2025-03-18 04:20:53,Queens,Astoria,Brooklyn,Crown Heights,2,21.57,35.89,3.39,0,39.28,Business Card,1,VEND002,2.3,76,17.0
995,2024-08-04 07:14:49,2024-08-04 07:37:49,Brooklyn,Bushwick,Staten Island,St. George,6,6.24,12.48,2.61,0,15.09,Credit Card,1,VEND003,1.0,23,16.3
996,2025-05-25 13:14:23,2025-05-25 13:55:23,Manhattan,Greenwich Village,Manhattan,Harlem,3,19.69,41.12,2.24,0,43.36,Apple Pay,5,VEND001,1.0,41,28.8
997,2025-03-19 05:11:53,2025-03-19 05:36:53,Manhattan,Financial District,Brooklyn,Williamsburg,3,7.94,25.03,2.48,0,27.51,Credit Card,2,VEND002,1.0,25,19.1
998,2024-02-26 00:51:45,2024-02-26 02:26:45,Staten Island,Great Kills,Queens,Sunnyside,5,13.57,42.4,7.46,9.29,59.15,Business Card,3,VEND003,1.0,95,8.6
999,2024-06-02 03:49:27,2024-06-02 04:18:27,Queens,Woodside,Queens,Flushing,1,3.97,9.84,1.98,0,11.82,Business Card,4,VEND001,1.0,29,8.2
1000,2024-09-20 19:24:06,2024-09-20 20:31:06,Manhattan,Times Square,Staten Island,Great Kills,6,9.4,30.5,7.11,0,37.61,Venmo,3,VEND002,1.0,67,8.4
1001,2024-11-08 06:46:57,2024-11-08 07:38:57,Manhattan,Lower East Side,Staten Island,Port Richmond,3,25.38,56.6,3.75,0,60.35,Apple Pay,4,VEND003,1.0,52,29.3
1002,2025-06-20 11:02:14,2025-06-20 12:18:14,Bronx,Riverdale,Manhattan,Lower East Side,6,15.88,31.23,6.68,0,37.91,Apple Pay,5,VEND001,1.0,76,12.5
1003,2024-03-25 12:03:35,2024-03-25 12:16:35,Queens,Jamaica,Bronx,Riverdale,6,4.03,11.11,2.16,0,13.27,Cash,4,VEND002,2.1,13,18.6
1004,2025-02-08 00:25:17,2025-02-08 03:03:17,Brooklyn,Crown Heights,Queens,Flushing,5,27.85,79.64,16.47,5.09,101.2,Apple Pay,1,VEND003,2.1,158,10.6
1005,2024-01-06 23:49:41,2024-01-07 01:35:41,Queens,Sunnyside,Manhattan,Times Square,2,21.22,53.14,9.27,0,62.41,Google Pay,5,VEND001,1.0,106,12.0
1006,2025-05-09 19:03:20,2025-05-09 20:56:20,Staten Island,Port Richmond,Staten Island,Port Richmond,5,29.68,66.78,15.19,0,81.97,Apple Pay,1,VEND002,1.4,113,15.8
1007,2024-05-23 00:56:02,2024-05-23 01:25:02,Staten Island,Tompkinsville,Bronx,Fordham,3,5.79,16.39,2.51,0,18.9,Cash,5,VEND003,1.0,29,12.0
1008,2024-05-10 18:23:02,2024-05-10 18:33:02,Manhattan,Chelsea,Queens,Woodside,2,4.79,12.99,2.27,0,15.26,Credit Card,2,VEND001,2.3,10,28.7
1009,2025-05-23 00:14:37,2025-05-23 02:27:37,Manhattan,Chelsea,Manhattan,Upper West Side,2,18.36,54.9,8.23,0,63.13,Business Card,3,VEND002,1.0,133,8.3
1010,2024-02-24 00:59:59,2024-02-24 02:50:59,Manhattan,Financial District,Brooklyn,Williamsburg,2,14.28,35.7,7.26,0,42.96,Cash,5,VEND003,1.0,111,7.7
1011,2025-06-12 03:33:56,2025-06-12 05:27:56,Queens,Flushing,Brooklyn,Bedford-Stuyvesant,3,17.06,40.34,4.88,0,45.22,Venmo,5,VEND001,1.0,114,9.0
1012,2025-05-20 07:14:17,2025-05-20 08:43:17,Brooklyn,Williamsburg,Brooklyn,Williamsburg,5,11.61,30.06,4.61,0,34.67,Venmo,5,VEND002,2.6,89,7.8
1013,2025-02-12 19:43:38,2025-02-12 19:59:38,Queens,Sunnyside,Bronx,Pelham Bay,1,4.65,11.85,2.64,0,14.49,Cash,3,VEND003,2.5,16,17.4
1014,2024-12-16 21:16:47,2024-12-16 23:18:47,Queens,Jamaica,Brooklyn,DUMBO,5,23.55,45.8,4.45,0,50.25,Venmo,2,VEND001,1.0,122,11.6
1015,2025-04-14 07:04:46,2025-04-14 07:50:46,Queens,Woodside,Staten Island,Port Richmond,4,18.99,36.29,8.78,0,45.07,Credit Card,3,VEND002,1.0,46,24.8
1016,2024-02-26 13:18:08,2024-02-26 14:54:08,Brooklyn,Park Slope,Staten Island,St. George,6,15.13,28.31,3.41,0,31.72,Cash,2,VEND003,1.0,96,9.5
1017,2024-04-17 05:15:24,2024-04-17 05:48:24,Staten Island,Great Kills,Bronx,Fordham,4,4.24,12.55,2.24,0,14.79,Cash,2,VEND001,1.0,33,7.7
1018,2024-02-16 16:20:53,2024-02-16 16:34:53,Queens,Woodside,Brooklyn,Crown Heights,1,2.01,6.11,1.52,0,7.63,Credit Card,5,VEND002,1.0,14,8.6
1019,2025-03-18 04:08:51,2025-03-18 06:48:51,Bronx,Fordham,Staten Island,Great Kills,1,24.15,57.68,7.45,0,65.13,Credit Card,5,VEND003,1.0,160,9.1
