sale_id,date,product_sku,product_name,category,gender,region,state,city,retailer,sales_channel,units_sold,unit_price,total_sales,operating_profit,margin_pct
933,2024-06-11,ADS3132,Ultraboost,Running,Women,West,Pennsylvania,North Janetmouth,Finish Line,Retail,15,131.6,1974.0,754.07,38.2
934,2024-05-31,ADS3619,Adizero,Running,Men,Southwest,Ohio,West Ricky,Adidas.com,Outlet,34,194.55,6614.7,2989.84,45.2
935,2025-04-07,ADS1963,Stan Smith,Lifestyle,Unisex,Southwest,New York,Lake Sarah,Dicks Sporting Goods,Online,46,123.57,5684.22,2023.58,35.6
936,2024-09-18,ADS2986,Forum,Lifestyle,Women,West,Arizona,Whiteberg,Macys,Retail,11,53.36,586.96,371.55,63.3
937,2025-03-03,ADS7775,Superstar,Lifestyle,Unisex,Northeast,New York,Martinborough,Finish Line,Online,42,87.74,3685.08,2063.64,56.0
938,2025-02-06,ADS9455,Adizero,Running,Men,Southwest,Ohio,Jessicaport,Foot Locker,Retail,40,209.76,8390.4,5218.83,62.2
939,2024-08-12,ADS3741,Terrex,Outdoor,Men,Southeast,California,Jackieview,Adidas.com,Retail,40,130.78,5231.2,1878.0,35.9
940,2024-09-27,ADS8616,Ultraboost,Running,Men,Midwest,California,Millerchester,Dicks Sporting Goods,Outlet,19,225.49,4284.31,2707.68,63.2
941,2025-04-14,ADS1771,X Speedportal,Football,Men,Southwest,Michigan,New Derrickview,Champs Sports,Retail,15,61.18,917.7,578.15,63.0
942,2024-06-19,ADS9867,Terrex,Outdoor,Men,Midwest,California,Lorettashire,Nordstrom,Outlet,32,145.87,4667.84,2086.52,44.7
943,2025-01-11,ADS8171,Forum,Lifestyle,Men,Southeast,Florida,Bonniebury,Champs Sports,Retail,3,100.29,300.87,132.08,43.9
944,2025-03-16,ADS9219,Copa,Football,Men,Southwest,Ohio,Angelaton,Foot Locker,Outlet,9,180.59,1625.31,786.65,48.4
945,2024-09-10,ADS6053,Forum,Lifestyle,Men,Southeast,Michigan,Simpsonport,Macys,Outlet,45,96.93,4361.85,1701.12,39.0
946,2025-06-10,ADS5247,Adicross,Golf,Men,Southwest,New York,New Jessicabury,Foot Locker,Retail,44,231.36,10179.84,6474.38,63.6
947,2024-12-12,ADS4296,Training,Training,Unisex,West,Illinois,Smithchester,Foot Locker,Retail,13,91.07,1183.91,744.68,62.9
948,2025-04-04,ADS7872,Training,Training,Unisex,West,Michigan,Justinmouth,Nordstrom,Outlet,3,131.56,394.68,190.24,48.2
949,2024-01-06,ADS2409,Adicross,Golf,Men,Northeast,Georgia,Robinton,Champs Sports,Retail,40,131.0,5240.0,1954.52,37.3
950,2025-02-07,ADS9257,Stan Smith,Lifestyle,Unisex,Southwest,Arizona,Cherylbury,Finish Line,Outlet,19,245.34,4661.46,2960.03,63.5
951,2024-02-11,ADS8744,Ultraboost,Running,Women,Northeast,Texas,West Amy,Dicks Sporting Goods,Retail,21,150.66,3163.86,1313.0,41.5
952,2024-03-13,ADS5357,NMD,Lifestyle,Men,Midwest,Arizona,East Scott,Dicks Sporting Goods,Retail,8,223.95,1791.6,858.18,47.9
953,2025-02-14,ADS5430,Predator,Football,Men,Southwest,California,Lake Natasha,Macys,Online,29,247.11,7166.19,3683.42,51.4
954,2024-07-11,ADS2118,Forum,Lifestyle,Women,West,Pennsylvania,East Daisyland,Nordstrom,Retail,13,170.08,2211.04,1032.56,46.7
955,2024-12-05,ADS3286,Superstar,Lifestyle,Unisex,Northeast,Florida,West Adam,Dicks Sporting Goods,Retail,45,246.94,11112.3,6900.74,62.1
956,2025-01-28,ADS3309,NMD,Lifestyle,Men,Midwest,Georgia,West Corey,Eastbay,Online,50,242.24,12112.0,6043.89,49.9
957,2025-05-18,ADS6593,Adizero,Running,Men,Southwest,Michigan,Port Paul,Nordstrom,Outlet,16,68.17,1090.72,382.84,35.1
958,2024-12-03,ADS3975,Forum,Lifestyle,Men,Midwest,Georgia,South Shannonshire,Champs Sports,Online,10,113.99,1139.9,640.62,56.2
959,2024-08-16,ADS6466,Ultraboost,Running,Men,Southwest,Michigan,Robertsville,Finish Line,Retail,47,159.77,7509.19,4550.57,60.6
960,2024-08-26,ADS5401,Supernova,Running,Men,Northeast,Florida,Seanburgh,Champs Sports,Retail,14,185.02,2590.28,929.91,35.9
961,2024-07-30,ADS9783,NMD,Lifestyle,Men,Midwest,Arizona,New Walter,Eastbay,Outlet,33,61.88,2042.04,912.79,44.7
962,2024-06-07,ADS1712,Ultraboost,Running,Women,Southwest,California,South Michelleville,Adidas.com,Retail,2,210.52,421.04,240.41,57.1
963,2024-04-16,ADS4925,X Speedportal,Football,Men,Southeast,Pennsylvania,Taylorton,Adidas.com,Online,7,236.81,1657.67,992.94,59.9
964,2024-10-16,ADS8998,X Speedportal,Football,Men,Midwest,Illinois,South Sandra,Finish Line,Retail,6,192.65,1155.9,657.71,56.9
965,2024-06-27,ADS7251,Ultraboost,Running,Women,Southeast,Michigan,East Craigton,Eastbay,Retail,47,52.73,2478.31,1340.77,54.1
966,2024-10-28,ADS9024,Superstar,Lifestyle,Unisex,Midwest,California,North Dennisbury,Nordstrom,Retail,23,223.12,5131.76,3171.43,61.8
967,2025-02-02,ADS9577,Terrex,Outdoor,Men,Southeast,Illinois,New Jessica,Eastbay,Retail,28,214.17,5996.76,2872.45,47.9
968,2024-02-03,ADS4831,Adizero,Running,Men,Northeast,Illinois,Denisebury,Foot Locker,Outlet,32,93.92,3005.44,1508.73,50.2
969,2024-10-18,ADS5230,NMD,Lifestyle,Women,West,New York,North Brookechester,Foot Locker,Outlet,12,142.62,1711.44,812.93,47.5
970,2024-02-06,ADS9587,Superstar,Lifestyle,Unisex,Southeast,Texas,Meyersstad,Nordstrom,Outlet,46,64.32,2958.72,1230.83,41.6
971,2025-05-28,ADS4467,Ultraboost,Running,Men,Southeast,California,Port Heatherville,Macys,Outlet,45,38.07,1713.15,1022.75,59.7
972,2024-02-17,ADS6752,X Speedportal,Football,Men,Southwest,Pennsylvania,East Alyssashire,Eastbay,Online,17,238.84,4060.28,2545.8,62.7
973,2024-03-13,ADS8612,Terrex,Outdoor,Men,Southwest,Georgia,Meghanberg,Adidas.com,Retail,43,213.46,9178.78,3946.88,43.0
974,2024-07-19,ADS2384,Adicross,Golf,Men,Northeast,Georgia,East Jillianberg,Macys,Retail,38,124.8,4742.4,2850.18,60.1
975,2024-12-28,ADS8374,Ultraboost,Running,Women,Southwest,Ohio,Lake Whitney,Eastbay,Outlet,32,175.38,5612.16,3513.21,62.6
976,2025-06-29,ADS7456,Cloudfoam,Casual,Unisex,Northeast,Michigan,Ruizmouth,Nordstrom,Online,17,117.75,2001.75,988.86,49.4
977,2024-08-04,ADS3288,Ultraboost,Running,Men,West,Georgia,Sandraside,Macys,Retail,48,142.53,6841.44,4296.42,62.8
978,2024-04-26,ADS2016,Adicross,Golf,Men,Midwest,Arizona,South Eric,Eastbay,Outlet,5,234.21,1171.05,582.01,49.7
979,2025-04-29,ADS3352,Stan Smith,Lifestyle,Unisex,Southwest,Ohio,Benjaminmouth,Macys,Outlet,33,162.56,5364.48,2660.78,49.6
980,2024-05-17,ADS6927,X Speedportal,Football,Men,Northeast,Georgia,Matthewtown,Dicks Sporting Goods,Outlet,1,65.47,65.47,31.36,47.9
981,2025-05-04,ADS8074,Ultraboost,Running,Women,Midwest,California,North Jameshaven,Adidas.com,Retail,15,203.48,3052.2,1660.4,54.4
982,2024-06-13,ADS8074,Forum,Lifestyle,Women,Southeast,Arizona,Floresberg,Adidas.com,Online,27,65.03,1755.81,1067.53,60.8
983,2024-04-26,ADS1911,Superstar,Lifestyle,Unisex,Southeast,Texas,Lake Louishaven,Finish Line,Outlet,6,207.02,1242.12,530.39,42.7
984,2024-11-02,ADS2777,Predator,Football,Men,Northeast,Michigan,Brandonhaven,Macys,Outlet,2,86.99,173.98,107.69,61.9
985,2024-02-15,ADS6298,Ultraboost,Running,Men,Midwest,Michigan,North Jennifer,Eastbay,Retail,17,121.1,2058.7,1031.41,50.1
986,2024-12-14,ADS7433,Terrex,Outdoor,Men,Northeast,Ohio,South Jenniferview,Foot Locker,Retail,19,63.69,1210.11,553.02,45.7
987,2024-02-02,ADS6676,NMD,Lifestyle,Men,Southwest,Michigan,Jonesbury,Finish Line,Retail,30,123.59,3707.7,2339.56,63.1
988,2024-03-10,ADS4272,Adizero,Running,Men,West,Pennsylvania,East Alejandra,Foot Locker,Outlet,37,236.55,8752.35,5373.94,61.4
989,2024-02-07,ADS8078,Predator,Football,Men,Southeast,Florida,Timothyborough,Nordstrom,Outlet,26,105.56,2744.56,1748.28,63.7
990,2024-09-21,ADS9747,Cloudfoam,Casual,Unisex,Southeast,Ohio,East Jeffreyport,Champs Sports,Online,5,177.82,889.1,434.77,48.9
991,2025-06-25,ADS2816,Forum,Lifestyle,Men,Southwest,New York,Port Staceyport,Macys,Retail,48,164.0,7872.0,4132.8,52.5
992,2024-10-24,ADS3754,Copa,Football,Men,West,Florida,Richardston,Champs Sports,Outlet,27,171.27,4624.29,2594.23,56.1
993,2024-12-19,ADS2915,Copa,Football,Men,Southwest,Arizona,North Allison,Eastbay,Online,34,64.54,2194.36,1334.17,60.8
994,2024-06-15,ADS1796,Cloudfoam,Casual,Unisex,Northeast,California,Jamesstad,Dicks Sporting Goods,Outlet,47,138.5,6509.5,3918.72,60.2
995,2025-05-14,ADS6125,Forum,Lifestyle,Women,Southeast,California,East Ethan,Finish Line,Outlet,39,209.84,8183.76,4730.21,57.8
996,2024-08-12,ADS6985,Ultraboost,Running,Women,Northeast,Arizona,Lake Josetown,Adidas.com,Outlet,9,69.15,622.35,240.85,38.7
997,2025-04-12,ADS3810,X Speedportal,Football,Men,Midwest,Illinois,New Jenniferberg,Champs Sports,Outlet,47,228.29,10729.63,6319.75,58.9
998,2024-06-20,ADS7963,Superstar,Lifestyle,Unisex,Southwest,Florida,Rebeccastad,Finish Line,Outlet,7,67.36,471.52,220.2,46.7
999,2024-12-15,ADS3550,NMD,Lifestyle,Men,Midwest,Florida,East Richardtown,Dicks Sporting Goods,Retail,23,246.86,5677.78,2049.68,36.1
1000,2024-09-13,ADS5530,Stan Smith,Lifestyle,Unisex,Northeast,Florida,Simmonsland,Adidas.com,Outlet,44,104.45,4595.8,2353.05,51.2
1001,2025-01-21,ADS5650,Forum,Lifestyle,Women,Northeast,Illinois,Lewisfurt,Dicks Sporting Goods,Online,39,102.48,3996.72,2306.11,57.7
1002,2024-08-12,ADS6677,Stan Smith,Lifestyle,Unisex,Northeast,Pennsylvania,Potterberg,Macys,Retail,34,225.09,7653.06,3359.69,43.9
1003,2024-02-29,ADS5042,Ultraboost,Running,Men,Southeast,Michigan,Marshfort,Adidas.com,Outlet,48,198.39,9522.72,5047.04,53.0
1004,2025-02-20,ADS5952,Ultraboost,Running,Women,Southeast,Texas,Phillipmouth,Adidas.com,Outlet,17,40.26,684.42,294.99,43.1
1005,2024-04-09,ADS3849,Ultraboost,Running,Men,Southeast,Ohio,Martinview,Finish Line,Online,7,135.63,949.41,523.12,55.1
1006,2024-04-25,ADS8146,Forum,Lifestyle,Women,Midwest,Ohio,Griffithchester,Macys,Retail,42,137.06,5756.52,2394.71,41.6
1007,2025-03-09,ADS8795,Training,Training,Unisex,Southeast,Ohio,Conleyton,Nordstrom,Retail,9,48.95,440.55,212.79,48.3
1008,2025-05-31,ADS7383,Forum,Lifestyle,Men,Southwest,Georgia,New Charlesport,Foot Locker,Retail,7,96.94,678.58,274.15,40.4
1009,2024-09-06,ADS3089,Predator,Football,Men,West,Illinois,Millerhaven,Dicks Sporting Goods,Retail,50,159.72,7986.0,4176.68,52.3
1010,2024-08-19,ADS2609,Supernova,Running,Men,Southeast,Illinois,East Lisa,Finish Line,Outlet,5,213.94,1069.7,485.64,45.4
1011,2024-01-16,ADS9840,Predator,Football,Men,West,Ohio,Meganton,Dicks Sporting Goods,Retail,28,157.42,4407.76,1749.88,39.7
1012,2024-04-29,ADS2144,Ultraboost,Running,Women,Southeast,Arizona,Lake Dorisview,Adidas.com,Online,14,136.73,1914.22,1073.88,56.1
1013,2025-03-28,ADS3425,Ultraboost,Running,Women,Southwest,Ohio,Geoffreyview,Finish Line,Outlet,45,232.58,10466.1,5547.03,53.0
1014,2025-03-22,ADS5715,Terrex,Outdoor,Men,Southeast,Texas,Dawnstad,Foot Locker,Retail,43,102.74,4417.82,2765.56,62.6
1015,2025-01-22,ADS7415,Superstar,Lifestyle,Unisex,Midwest,Arizona,Brownbury,Foot Locker,Online,3,246.35,739.05,443.43,60.0
1016,2024-02-11,ADS5115,Ultraboost,Running,Men,Southeast,Georgia,West Brandyshire,Macys,Retail,17,189.19,3216.23,1309.01,40.7
1017,2024-03-31,ADS7855,X Speedportal,Football,Men,West,Texas,Tatestad,Macys,Online,11,80.21,882.31,507.33,57.5
1018,2025-03-27,ADS1923,Superstar,Lifestyle,Unisex,Southwest,New York,Marshton,Dicks Sporting Goods,Retail,46,183.35,8434.1,2968.8,35.2
1019,2024-03-30,ADS8566,Training,Training,Unisex,West,California,Tiffanyfort,Eastbay,Outlet,16,189.33,3029.28,1351.06,44.6
1020,2025-06-21,ADS4576,Adicross,Golf,Men,Southeast,Michigan,South Christinaside,Nordstrom,Online,7,178.76,1251.32,459.23,36.7
1021,2024-01-16,ADS1982,Supernova,Running,Men,Southwest,Florida,Lake Allisonchester,Dicks Sporting Goods,Retail,38,38.07,1446.66,525.14,36.3
1022,2025-01-09,ADS8796,NMD,Lifestyle,Women,Southwest,Ohio,South Johnhaven,Macys,Retail,28,192.14,5379.92,2926.68,54.4
1023,2024-03-20,ADS6063,Terrex,Outdoor,Men,Southwest,California,Ashleyton,Finish Line,Retail,8,153.58,1228.64,606.95,49.4
1024,2024-07-04,ADS4011,X Speedportal,Football,Men,Midwest,Georgia,West Ivanside,Nordstrom,Outlet,41,207.74,8517.34,3534.7,41.5
1025,2024-03-02,ADS2065,Cloudfoam,Casual,Unisex,Midwest,Illinois,East Lorrainemouth,Champs Sports,Outlet,34,218.97,7444.98,3246.01,43.6
1026,2024-10-24,ADS4342,NMD,Lifestyle,Men,Midwest,Texas,West Jefferychester,Nordstrom,Online,30,106.57,3197.1,1419.51,44.4
1027,2024-02-08,ADS6913,Forum,Lifestyle,Women,West,Georgia,Sandraburgh,Nordstrom,Retail,44,120.11,5284.84,2462.74,46.6
1028,2025-04-15,ADS4746,Ultraboost,Running,Men,Southeast,Pennsylvania,East Marcofurt,Nordstrom,Online,41,43.98,1803.18,1128.79,62.6
1029,2024-08-28,ADS9451,Superstar,Lifestyle,Unisex,Midwest,New York,Rodneyburgh,Foot Locker,Online,26,157.41,4092.66,2336.91,57.1
1030,2024-12-14,ADS5351,Superstar,Lifestyle,Unisex,Midwest,Ohio,New Kimberlyfort,Eastbay,Outlet,9,74.56,671.04,300.63,44.8
1031,2024-05-01,ADS3137,Terrex,Outdoor,Men,Southeast,Pennsylvania,Port Julie,Champs Sports,Retail,13,215.42,2800.46,1361.02,48.6
1032,2024-05-17,ADS8039,Supernova,Running,Men,Midwest,Florida,South Madison,Adidas.com,Online,19,93.7,1780.3,699.66,39.3
1033,2024-03-02,ADS8973,Forum,Lifestyle,Women,Southeast,New York,Seanburgh,Dicks Sporting Goods,Online,5,44.94,224.7,93.48,41.6
1034,2024-04-16,ADS3434,Ultraboost,Running,Men,Midwest,Florida,Maryville,Dicks Sporting Goods,Online,13,168.29,2187.77,1004.19,45.9
1035,2024-11-02,ADS6007,Terrex,Outdoor,Men,West,Georgia,North Christopher,Dicks Sporting Goods,Outlet,46,42.08,1935.68,1252.38,64.7
1036,2025-05-15,ADS6380,X Speedportal,Football,Men,Southeast,Arizona,New Justin,Adidas.com,Outlet,28,40.5,1134.0,627.1,55.3
1037,2024-12-11,ADS5817,Ultraboost,Running,Women,Southwest,Georgia,North Haley,Eastbay,Outlet,14,150.78,2110.92,1156.78,54.8
1038,2024-11-23,ADS6090,Ultraboost,Running,Men,Midwest,Georgia,North Tracy,Champs Sports,Retail,29,45.81,1328.49,666.9,50.2
1039,2024-02-19,ADS8068,Training,Training,Unisex,Northeast,Arizona,Warrenburgh,Macys,Online,45,165.63,7453.35,3868.29,51.9
1040,2024-03-12,ADS6832,NMD,Lifestyle,Women,Northeast,Michigan,South Jennyburgh,Nordstrom,Retail,11,122.82,1351.02,829.53,61.4
1041,2024-02-05,ADS8810,Superstar,Lifestyle,Unisex,Southeast,Georgia,Port Cole,Champs Sports,Outlet,41,106.85,4380.85,2094.05,47.8
1042,2024-12-01,ADS8338,Stan Smith,Lifestyle,Unisex,Southeast,Pennsylvania,Jesseland,Finish Line,Outlet,50,80.3,4015.0,1577.89,39.3
1043,2024-05-09,ADS3713,Copa,Football,Men,Southwest,California,Andreahaven,Macys,Retail,27,189.34,5112.18,3205.34,62.7
1044,2024-04-16,ADS5150,Superstar,Lifestyle,Unisex,Midwest,Georgia,Craigview,Champs Sports,Retail,44,76.37,3360.28,1861.6,55.4
1045,2024-12-24,ADS5886,Forum,Lifestyle,Men,West,Georgia,Michaelside,Foot Locker,Outlet,7,44.88,314.16,198.23,63.1
1046,2024-12-23,ADS9227,Supernova,Running,Men,West,Georgia,Duffyburgh,Eastbay,Outlet,33,245.77,8110.41,3803.78,46.9
1047,2024-05-19,ADS5174,Superstar,Lifestyle,Unisex,Northeast,Florida,Lake Michelle,Nordstrom,Online,17,93.45,1588.65,843.57,53.1
1048,2024-09-25,ADS7833,NMD,Lifestyle,Women,Northeast,Florida,Michaelland,Macys,Retail,40,240.77,9630.8,5412.51,56.2
1049,2024-04-07,ADS4855,Supernova,Running,Men,Northeast,Michigan,South Luisbury,Finish Line,Outlet,35,217.77,7621.95,3185.98,41.8
1050,2024-09-28,ADS5388,Ultraboost,Running,Men,Southwest,Georgia,Waltonhaven,Foot Locker,Online,38,61.08,2321.04,1327.63,57.2
1051,2024-06-09,ADS5058,NMD,Lifestyle,Men,West,Michigan,Holmesmouth,Adidas.com,Online,32,141.2,4518.4,2399.27,53.1
1052,2025-02-07,ADS4523,Superstar,Lifestyle,Unisex,Northeast,Michigan,Jessicashire,Nordstrom,Online,2,69.39,138.78,51.76,37.3
1053,2025-03-18,ADS2628,Ultraboost,Running,Men,Midwest,New York,East Samanthachester,Finish Line,Online,10,36.27,362.7,153.06,42.2
1054,2024-11-13,ADS4552,NMD,Lifestyle,Men,Northeast,Illinois,Millerfort,Adidas.com,Outlet,26,87.11,2264.86,1225.29,54.1
1055,2025-01-29,ADS5004,Superstar,Lifestyle,Unisex,Northeast,Michigan,Smithfort,Champs Sports,Retail,32,52.1,1667.2,606.86,36.4
1056,2024-04-25,ADS6696,Superstar,Lifestyle,Unisex,West,California,Hallberg,Finish Line,Online,8,42.52,340.16,137.76,40.5
1057,2025-02-26,ADS1225,Ultraboost,Running,Women,Northeast,California,Jasonbury,Foot Locker,Outlet,21,139.48,2929.08,1376.67,47.0
1058,2024-07-13,ADS4482,Adizero,Running,Men,Southeast,Illinois,Lake Bettyfort,Macys,Outlet,25,239.51,5987.75,3658.52,61.1
1059,2025-02-15,ADS9360,Predator,Football,Men,Southwest,Texas,Lake Jamesbury,Nordstrom,Online,14,90.29,1264.06,739.48,58.5
1060,2025-03-02,ADS2888,Adicross,Golf,Men,Northeast,Pennsylvania,Stevenfort,Adidas.com,Outlet,32,96.21,3078.72,1357.72,44.1
1061,2024-12-04,ADS4053,Ultraboost,Running,Women,Northeast,Illinois,Markberg,Adidas.com,Online,31,37.32,1156.92,453.51,39.2
1062,2024-06-27,ADS1158,Predator,Football,Men,West,Florida,Scottport,Macys,Outlet,47,176.21,8281.87,4687.54,56.6
1063,2024-01-28,ADS7233,Forum,Lifestyle,Men,Northeast,California,Tapiaport,Nordstrom,Outlet,14,73.43,1028.02,411.21,40.0
1064,2025-01-18,ADS4824,NMD,Lifestyle,Men,Southeast,Ohio,Lake Anthonyville,Dicks Sporting Goods,Outlet,45,73.26,3296.7,1229.67,37.3
1065,2025-02-20,ADS1703,Ultraboost,Running,Women,Southeast,Texas,Boydview,Finish Line,Online,24,117.64,2823.36,1112.4,39.4
1066,2024-10-07,ADS5753,Forum,Lifestyle,Men,Southeast,Michigan,West Patricialand,Finish Line,Online,37,128.88,4768.56,2164.93,45.4
1067,2024-04-08,ADS2367,Training,Training,Unisex,Southwest,Pennsylvania,Margaretside,Foot Locker,Online,2,141.23,282.46,107.33,38.0
1068,2024-12-31,ADS9798,Cloudfoam,Casual,Unisex,Southwest,New York,Lake Robertmouth,Adidas.com,Online,30,247.25,7417.5,4361.49,58.8
1069,2025-05-04,ADS5203,Adicross,Golf,Men,Southeast,Georgia,West Julie,Eastbay,Online,13,55.61,722.93,362.91,50.2
1070,2024-05-01,ADS5896,Ultraboost,Running,Men,Northeast,Pennsylvania,Saramouth,Nordstrom,Online,3,71.69,215.07,114.85,53.4
1071,2024-08-27,ADS4233,Ultraboost,Running,Men,Northeast,Arizona,Montgomeryborough,Macys,Online,44,95.83,4216.52,1492.65,35.4
1072,2024-02-03,ADS6238,Supernova,Running,Men,Northeast,Michigan,Lake Davidtown,Macys,Outlet,2,177.92,355.84,172.23,48.4
1073,2025-02-24,ADS9018,Adicross,Golf,Men,Southwest,California,Lake John,Finish Line,Retail,19,70.22,1334.18,632.4,47.4
1074,2025-04-01,ADS1811,NMD,Lifestyle,Women,Northeast,Michigan,Phillipsburgh,Finish Line,Online,29,88.86,2576.94,1373.51,53.3
1075,2024-03-25,ADS1660,Ultraboost,Running,Women,Midwest,Michigan,Jamesshire,Finish Line,Retail,43,119.43,5135.49,2249.34,43.8
1076,2024-04-02,ADS3677,Adicross,Golf,Men,Southwest,New York,New Royhaven,Eastbay,Outlet,1,189.35,189.35,71.01,37.5
1077,2024-03-26,ADS4070,Ultraboost,Running,Women,West,California,Port David,Foot Locker,Outlet,47,87.11,4094.17,1600.82,39.1
1078,2024-02-22,ADS3582,Predator,Football,Men,Northeast,Florida,Peterland,Macys,Online,24,63.04,1512.96,577.95,38.2
1079,2024-05-20,ADS2195,Cloudfoam,Casual,Unisex,West,Arizona,Davidport,Adidas.com,Retail,25,227.51,5687.75,2900.75,51.0
1080,2024-09-24,ADS2052,Ultraboost,Running,Men,Northeast,Pennsylvania,West Timothymouth,Macys,Retail,3,73.44,220.32,103.55,47.0
1081,2024-12-08,ADS7436,Adizero,Running,Men,Midwest,Michigan,Lake Jamesbury,Nordstrom,Retail,30,189.59,5687.7,2076.01,36.5
1082,2024-02-09,ADS4198,Cloudfoam,Casual,Unisex,Northeast,New York,Emilymouth,Macys,Online,36,231.16,8321.76,3927.87,47.2
1083,2025-05-21,ADS5878,Ultraboost,Running,Women,West,Texas,Arthurborough,Finish Line,Outlet,39,193.73,7555.47,2704.86,35.8
1084,2025-03-21,ADS2635,NMD,Lifestyle,Women,Midwest,Ohio,Davisberg,Champs Sports,Retail,4,60.9,243.6,152.01,62.4
1085,2024-10-09,ADS6543,Training,Training,Unisex,Southeast,Illinois,East Alexis,Champs Sports,Outlet,27,134.92,3642.84,2262.2,62.1
1086,2024-12-24,ADS2549,Ultraboost,Running,Men,Southwest,Georgia,Stevensfurt,Macys,Retail,3,55.73,167.19,86.94,52.0
1087,2024-09-06,ADS8646,Adizero,Running,Men,Northeast,New York,Mathewschester,Dicks Sporting Goods,Outlet,31,235.38,7296.78,4458.33,61.1
1088,2025-06-26,ADS6734,NMD,Lifestyle,Men,Southeast,Illinois,Port Ambermouth,Eastbay,Outlet,17,154.35,2623.95,1472.04,56.1
1089,2025-02-08,ADS4106,Superstar,Lifestyle,Unisex,Southeast,California,Copelandburgh,Nordstrom,Outlet,43,129.69,5576.67,2180.48,39.1
1090,2024-08-29,ADS8770,Superstar,Lifestyle,Unisex,Southeast,Ohio,Elizabethview,Eastbay,Online,34,149.4,5079.6,2636.31,51.9
1091,2024-05-02,ADS4115,Ultraboost,Running,Women,Southeast,Ohio,Port Shannon,Eastbay,Outlet,40,240.82,9632.8,5124.65,53.2
1092,2024-07-15,ADS4976,Ultraboost,Running,Men,West,Michigan,Samanthaland,Champs Sports,Outlet,17,70.13,1192.21,428.0,35.9
1093,2024-08-29,ADS6051,Cloudfoam,Casual,Unisex,Southwest,Illinois,New Kevin,Macys,Retail,39,77.02,3003.78,1772.23,59.0
1094,2024-11-04,ADS4809,Stan Smith,Lifestyle,Unisex,Midwest,Georgia,Nicolefurt,Nordstrom,Online,16,180.63,2890.08,1520.18,52.6
1095,2025-06-28,ADS7820,Predator,Football,Men,Southwest,Georgia,New Cynthia,Dicks Sporting Goods,Online,36,164.6,5925.6,3377.59,57.0
1096,2024-04-05,ADS6107,Forum,Lifestyle,Women,Northeast,Georgia,New Jonathanchester,Dicks Sporting Goods,Online,15,88.52,1327.8,795.35,59.9
1097,2025-03-20,ADS1968,Forum,Lifestyle,Men,Northeast,Illinois,West Jennifer,Dicks Sporting Goods,Online,13,123.37,1603.81,680.02,42.4
1098,2024-04-24,ADS6625,Terrex,Outdoor,Men,Southeast,Georgia,Lake Erikaside,Finish Line,Retail,13,120.65,1568.45,669.73,42.7
1099,2024-07-04,ADS3981,Superstar,Lifestyle,Unisex,Southeast,Florida,Wendyfort,Nordstrom,Retail,34,206.94,7035.96,3637.59,51.7
1100,2024-04-21,ADS2920,Supernova,Running,Men,Midwest,Florida,Jordanville,Macys,Retail,18,95.91,1726.38,792.41,45.9
1101,2024-04-21,ADS5344,Stan Smith,Lifestyle,Unisex,West,Illinois,Lauramouth,Macys,Outlet,7,53.07,371.49,182.03,49.0
1102,2024-03-17,ADS2327,Adicross,Golf,Men,West,Michigan,Lake Ronald,Macys,Online,19,137.78,2617.82,1047.13,40.0
1103,2025-05-12,ADS7014,Copa,Football,Men,Northeast,New York,Laurenburgh,Foot Locker,Online,33,116.39,3840.87,1471.05,38.3
1104,2024-05-01,ADS3844,Cloudfoam,Casual,Unisex,Midwest,Georgia,Fisherside,Macys,Online,32,93.72,2999.04,1628.48,54.3
1105,2024-10-22,ADS4347,NMD,Lifestyle,Women,Midwest,Florida,Youngchester,Eastbay,Retail,12,248.0,2976.0,1267.78,42.6
1106,2024-07-24,ADS6178,Forum,Lifestyle,Men,Northeast,Illinois,Williamtown,Nordstrom,Outlet,1,112.43,112.43,41.37,36.8
1107,2024-09-01,ADS8866,Adizero,Running,Men,West,New York,New Danielport,Finish Line,Online,15,206.34,3095.1,1878.73,60.7
1108,2024-04-25,ADS6313,Adicross,Golf,Men,Southeast,Texas,Joneshaven,Adidas.com,Outlet,36,240.94,8673.84,3478.21,40.1
1109,2024-11-22,ADS5912,NMD,Lifestyle,Women,Southeast,Pennsylvania,Joshuafort,Champs Sports,Online,17,54.73,930.41,438.22,47.1
