session_id,date,customer_id,utm_source,utm_medium,landing_page,product_viewed,added_to_cart,reached_checkout,purchase_completed,revenue,device_type,browser,country,city,new_vs_returning,session_duration_sec,pages_visited,abandonment_reason
929,2024-06-01,CUST0929,Pinterest,organic,/collections,Yes,Yes,Yes,Yes,186.44,Desktop,Safari,DE,Gonzalezberg,New Visitor,242,10,
930,2024-09-09,CUST0930,Email,organic,/sale,Yes,Yes,No,No,0,Desktop,Opera,DE,Port James,Returning,548,15,Checkout Abandoned
931,2025-01-26,CUST0931,Google Ads,referral,/,No,No,No,No,0,Desktop,Safari,BR,West Kyle,Returning,13,3,Bounced
932,2025-05-31,CUST0932,Instagram,email,/products,Yes,Yes,Yes,No,0,Tablet,Firefox,MX,Lake Norma,Returning,552,11,High Shipping Cost
933,2025-06-06,CUST0933,Direct,social,/about,Yes,No,No,No,0,Mobile,Edge,MX,Lake Wendyland,New Visitor,465,13,Cart Not Initiated
934,2024-11-09,CUST0934,Referral,social,/about,Yes,No,No,No,0,Desktop,Edge,MX,Shirleyburgh,Returning,214,11,Cart Not Initiated
935,2024-08-15,CUST0935,Pinterest,social,/sale,Yes,Yes,Yes,No,0,Mobile,Safari,CA,Christinebury,Returning,350,12,No Reason
936,2024-09-18,CUST0936,Organic Search,organic,/about,Yes,Yes,No,No,0,Desktop,Edge,UK,Waltersfurt,Returning,362,2,Checkout Abandoned
937,2025-03-04,CUST0937,Pinterest,social,/,No,No,No,No,0,Mobile,Safari,IN,Nguyenburgh,New Visitor,30,1,Bounced
938,2024-12-30,CUST0938,Instagram,social,/sale,No,No,No,No,0,Desktop,Firefox,IN,Lake Leetown,Returning,19,2,Bounced
939,2024-07-10,CUST0939,Direct,social,/about,Yes,Yes,Yes,Yes,36.16,Tablet,Firefox,AU,Elizabethberg,Returning,114,13,
940,2024-11-18,CUST0940,Direct,email,/collections,Yes,No,No,No,0,Tablet,Opera,UK,Kaylaport,Returning,547,7,Cart Not Initiated
941,2024-07-20,CUST0941,Instagram,email,/,Yes,Yes,No,No,0,Tablet,Firefox,MX,Yangland,Returning,440,15,Checkout Abandoned
942,2025-06-10,CUST0942,Facebook Ads,email,/collections,No,No,No,No,0,Desktop,Safari,JP,Bridgetfurt,New Visitor,5,1,Bounced
943,2024-09-24,CUST0943,Organic Search,social,/products,Yes,No,No,No,0,Tablet,Safari,MX,Markmouth,Returning,185,2,Cart Not Initiated
944,2025-04-04,CUST0944,TikTok,email,/about,No,No,No,No,0,Mobile,Safari,FR,Lake Amyton,Returning,24,3,Bounced
945,2025-04-30,CUST0945,Twitter,organic,/collections,Yes,Yes,No,No,0,Desktop,Opera,BR,Jameston,Returning,324,13,Checkout Abandoned
946,2025-01-17,CUST0946,Direct,organic,/sale,No,No,No,No,0,Mobile,Edge,BR,Johnfort,Returning,29,2,Bounced
947,2024-06-11,CUST0947,Email,email,/collections,Yes,Yes,Yes,No,0,Desktop,Edge,DE,Smithmouth,Returning,242,3,High Shipping Cost
948,2024-11-19,CUST0948,Email,email,/,Yes,Yes,No,No,0,Mobile,Safari,FR,Emilyberg,Returning,530,15,Checkout Abandoned
949,2024-10-01,CUST0949,Direct,email,/collections,No,No,No,No,0,Tablet,Chrome,AU,Romeroland,New Visitor,21,2,Bounced
950,2025-04-06,CUST0950,Direct,organic,/products,Yes,No,No,No,0,Mobile,Safari,CA,East Shelly,Returning,38,7,Cart Not Initiated
951,2025-02-10,CUST0951,Referral,social,/,Yes,Yes,No,No,0,Desktop,Edge,DE,New Philliphaven,New Visitor,133,14,Checkout Abandoned
952,2025-04-20,CUST0952,Referral,referral,/about,Yes,No,No,No,0,Mobile,Safari,DE,Kellyland,Returning,195,5,Cart Not Initiated
953,2025-01-08,CUST0953,Google Ads,social,/collections,Yes,Yes,Yes,Yes,332.04,Tablet,Chrome,JP,Port Courtney,New Visitor,263,10,
954,2025-05-25,CUST0954,TikTok,organic,/collections,No,No,No,No,0,Tablet,Safari,US,Lake Richardhaven,New Visitor,14,3,Bounced
955,2024-08-05,CUST0955,Pinterest,email,/collections,Yes,No,No,No,0,Mobile,Opera,UK,Lake Jason,Returning,562,7,Cart Not Initiated
956,2025-05-02,CUST0956,Referral,social,/about,Yes,No,No,No,0,Mobile,Opera,AU,Bradleyside,Returning,456,6,Cart Not Initiated
957,2025-03-07,CUST0957,Instagram,organic,/collections,Yes,No,No,No,0,Tablet,Opera,US,Juliehaven,Returning,348,5,Cart Not Initiated
958,2024-06-07,CUST0958,Referral,email,/,Yes,Yes,No,No,0,Desktop,Chrome,FR,Sherriburgh,New Visitor,254,8,Checkout Abandoned
959,2025-02-23,CUST0959,TikTok,email,/sale,Yes,Yes,No,No,0,Desktop,Chrome,JP,Angelafurt,Returning,213,5,Checkout Abandoned
960,2025-02-06,CUST0960,Direct,social,/about,Yes,Yes,No,No,0,Tablet,Chrome,BR,Christopherfurt,Returning,501,6,Checkout Abandoned
961,2025-04-18,CUST0961,Instagram,organic,/,Yes,No,No,No,0,Tablet,Safari,IN,East Paigeton,New Visitor,454,13,Cart Not Initiated
962,2025-03-23,CUST0962,Referral,email,/sale,Yes,Yes,No,No,0,Tablet,Chrome,FR,West Catherinemouth,New Visitor,184,5,Checkout Abandoned
963,2024-10-23,CUST0963,Organic Search,email,/sale,Yes,Yes,Yes,No,0,Desktop,Edge,FR,West Jonathan,Returning,491,4,Payment Failed
964,2025-02-05,CUST0964,Twitter,referral,/sale,Yes,No,No,No,0,Tablet,Firefox,FR,Maryborough,Returning,478,2,Cart Not Initiated
965,2024-08-04,CUST0965,Facebook Ads,cpc,/,No,No,No,No,0,Mobile,Safari,BR,North Rachel,New Visitor,8,1,Bounced
966,2025-03-02,CUST0966,Instagram,email,/sale,Yes,Yes,No,No,0,Mobile,Opera,MX,Fowlertown,New Visitor,473,2,Checkout Abandoned
967,2025-03-21,CUST0967,Email,cpc,/sale,Yes,No,No,No,0,Desktop,Firefox,CA,Joanneville,Returning,227,12,Cart Not Initiated
968,2024-07-24,CUST0968,Facebook Ads,organic,/sale,Yes,Yes,Yes,Yes,326.25,Desktop,Edge,US,Schwartzfort,Returning,207,12,
969,2024-11-24,CUST0969,TikTok,cpc,/about,Yes,Yes,No,No,0,Mobile,Opera,CA,Lake Claudiatown,Returning,272,8,Checkout Abandoned
970,2025-01-19,CUST0970,TikTok,email,/,Yes,No,No,No,0,Tablet,Chrome,AU,New Jillside,Returning,18,12,Cart Not Initiated
971,2024-09-25,CUST0971,Organic Search,social,/collections,Yes,No,No,No,0,Mobile,Chrome,DE,Theresafort,Returning,47,7,Cart Not Initiated
972,2024-09-03,CUST0972,Pinterest,organic,/products,Yes,Yes,No,No,0,Tablet,Safari,CA,Huntberg,Returning,29,3,Checkout Abandoned
973,2025-05-29,CUST0973,Facebook Ads,email,/sale,Yes,Yes,Yes,No,0,Tablet,Edge,FR,Weaverhaven,Returning,446,12,Complex Checkout
974,2024-12-17,CUST0974,Twitter,cpc,/,Yes,No,No,No,0,Mobile,Firefox,FR,Port Johnnyland,Returning,384,6,Cart Not Initiated
975,2024-07-16,CUST0975,Twitter,referral,/,No,No,No,No,0,Tablet,Edge,US,Mcdonaldton,Returning,30,2,Bounced
976,2025-04-19,CUST0976,Referral,referral,/collections,Yes,Yes,Yes,Yes,45.67,Tablet,Edge,BR,Cindyhaven,Returning,327,10,
977,2024-06-24,CUST0977,Twitter,social,/,No,No,No,No,0,Tablet,Edge,CA,Swansonside,Returning,18,3,Bounced
978,2024-11-04,CUST0978,Instagram,organic,/collections,Yes,Yes,Yes,Yes,171.06,Mobile,Firefox,US,North Matthewport,Returning,533,12,
979,2025-06-07,CUST0979,Twitter,email,/collections,Yes,Yes,Yes,No,0,Mobile,Edge,AU,Joshualand,Returning,238,11,Complex Checkout
980,2024-11-16,CUST0980,Direct,cpc,/sale,Yes,Yes,Yes,No,0,Desktop,Safari,MX,New Kenneth,Returning,544,12,Complex Checkout
981,2025-01-12,CUST0981,Twitter,email,/products,Yes,Yes,No,No,0,Tablet,Firefox,US,West Ann,Returning,333,4,Checkout Abandoned
982,2024-11-26,CUST0982,TikTok,referral,/about,No,No,No,No,0,Tablet,Firefox,CA,Brandyville,Returning,17,1,Bounced
983,2024-10-06,CUST0983,Organic Search,organic,/,Yes,Yes,No,No,0,Tablet,Chrome,MX,West Carolyn,Returning,184,8,Checkout Abandoned
984,2024-06-09,CUST0984,Referral,cpc,/sale,Yes,No,No,No,0,Tablet,Chrome,MX,Campbellhaven,Returning,567,3,Cart Not Initiated
985,2024-08-15,CUST0985,Facebook Ads,organic,/products,Yes,Yes,Yes,Yes,447.55,Desktop,Safari,US,Lake Danaland,New Visitor,25,2,
986,2025-04-06,CUST0986,Google Ads,cpc,/collections,Yes,Yes,Yes,No,0,Desktop,Opera,AU,Jamesburgh,Returning,153,7,No Reason
987,2024-06-18,CUST0987,Direct,cpc,/,Yes,Yes,Yes,No,0,Mobile,Chrome,AU,East Dominic,Returning,105,5,No Reason
988,2025-02-05,CUST0988,TikTok,organic,/about,Yes,No,No,No,0,Tablet,Chrome,BR,Hartmouth,Returning,275,8,Cart Not Initiated
989,2025-04-18,CUST0989,Facebook Ads,organic,/products,Yes,Yes,Yes,Yes,480.4,Desktop,Opera,MX,West Maryhaven,Returning,321,15,
990,2024-08-17,CUST0990,Google Ads,social,/about,Yes,Yes,Yes,Yes,491.09,Tablet,Safari,DE,Port Cherylburgh,Returning,82,7,
991,2025-01-22,CUST0991,Twitter,cpc,/sale,No,No,No,No,0,Desktop,Opera,UK,Dorseyshire,Returning,3,3,Bounced
992,2024-08-07,CUST0992,Direct,social,/,Yes,Yes,Yes,Yes,325.82,Desktop,Safari,DE,Charlesmouth,New Visitor,238,4,
993,2024-06-02,CUST0993,Twitter,email,/about,Yes,Yes,No,No,0,Tablet,Firefox,BR,South Theodore,Returning,526,13,Checkout Abandoned
994,2024-11-11,CUST0994,Direct,organic,/,No,No,No,No,0,Tablet,Safari,IN,Jessicafurt,Returning,22,2,Bounced
995,2024-10-08,CUST0995,Twitter,organic,/collections,Yes,Yes,No,No,0,Mobile,Firefox,US,Hallport,Returning,358,10,Checkout Abandoned
996,2024-12-06,CUST0996,Instagram,cpc,/about,No,No,No,No,0,Tablet,Safari,UK,Bettybury,Returning,8,3,Bounced
997,2025-01-03,CUST0997,Referral,organic,/sale,Yes,Yes,No,No,0,Desktop,Opera,JP,Ryanland,New Visitor,470,8,Checkout Abandoned
998,2024-08-09,CUST0998,Pinterest,referral,/collections,No,No,No,No,0,Tablet,Chrome,DE,East Cynthia,Returning,15,2,Bounced
999,2024-12-17,CUST0999,Twitter,referral,/products,Yes,No,No,No,0,Desktop,Chrome,IN,West Marcusville,Returning,328,15,Cart Not Initiated
1000,2025-04-30,CUST1000,Organic Search,referral,/about,Yes,Yes,Yes,Yes,249.54,Mobile,Opera,UK,East Jeromeberg,New Visitor,140,9,
1001,2024-08-13,CUST1001,Instagram,organic,/about,Yes,Yes,Yes,No,0,Desktop,Firefox,FR,Port Amandastad,Returning,228,14,Complex Checkout
1002,2024-09-02,CUST1002,Twitter,email,/sale,No,No,No,No,0,Tablet,Edge,MX,Lindseyville,New Visitor,18,3,Bounced
1003,2025-06-09,CUST1003,TikTok,social,/sale,Yes,No,No,No,0,Tablet,Opera,US,West Ambermouth,New Visitor,234,9,Cart Not Initiated
1004,2025-03-28,CUST1004,Facebook Ads,email,/products,Yes,Yes,Yes,Yes,40.07,Desktop,Safari,IN,Jenniferhaven,Returning,546,8,
1005,2024-07-22,CUST1005,Direct,social,/about,Yes,Yes,Yes,Yes,21.8,Mobile,Opera,JP,East Richardfurt,New Visitor,564,11,
1006,2025-02-18,CUST1006,Instagram,cpc,/about,Yes,No,No,No,0,Tablet,Edge,MX,North Amyshire,New Visitor,66,6,Cart Not Initiated
1007,2024-07-25,CUST1007,Facebook Ads,social,/collections,Yes,Yes,Yes,Yes,210.59,Mobile,Firefox,IN,Gonzalezberg,New Visitor,141,7,
1008,2025-03-14,CUST1008,Referral,cpc,/collections,Yes,Yes,Yes,No,0,Tablet,Edge,JP,Bendershire,Returning,53,7,Price Comparison
1009,2024-09-08,CUST1009,Direct,cpc,/,Yes,Yes,Yes,Yes,331.41,Desktop,Opera,US,Davidsonland,Returning,426,12,
1010,2024-09-16,CUST1010,Referral,referral,/collections,Yes,Yes,No,No,0,Tablet,Chrome,MX,Lynchchester,Returning,471,4,Checkout Abandoned
1011,2024-12-11,CUST1011,Facebook Ads,cpc,/,Yes,Yes,Yes,Yes,261.3,Mobile,Edge,BR,Paulaborough,Returning,436,12,
1012,2024-09-02,CUST1012,Direct,referral,/about,Yes,No,No,No,0,Mobile,Opera,JP,West Lisa,Returning,179,5,Cart Not Initiated
1013,2024-11-13,CUST1013,Email,cpc,/sale,Yes,No,No,No,0,Tablet,Opera,UK,Mariastad,Returning,351,3,Cart Not Initiated
1014,2024-06-22,CUST1014,Twitter,email,/sale,No,No,No,No,0,Desktop,Safari,DE,Bethshire,Returning,3,1,Bounced
1015,2024-10-11,CUST1015,Facebook Ads,organic,/sale,Yes,Yes,Yes,No,0,Desktop,Edge,CA,Port William,Returning,101,8,Payment Failed
1016,2024-11-03,CUST1016,Facebook Ads,organic,/about,Yes,No,No,No,0,Desktop,Safari,BR,East Michael,New Visitor,502,11,Cart Not Initiated
1017,2024-07-26,CUST1017,Email,cpc,/products,Yes,Yes,Yes,Yes,376.61,Tablet,Safari,US,Janetton,Returning,195,13,
1018,2024-08-24,CUST1018,Instagram,social,/about,Yes,Yes,No,No,0,Mobile,Chrome,US,North Robert,Returning,527,14,Checkout Abandoned
1019,2025-04-13,CUST1019,Organic Search,organic,/collections,Yes,Yes,Yes,Yes,218.06,Mobile,Chrome,CA,Catherineberg,Returning,152,5,
1020,2025-03-09,CUST1020,Pinterest,cpc,/collections,No,No,No,No,0,Tablet,Chrome,MX,Port Daniel,Returning,9,2,Bounced
1021,2024-11-25,CUST1021,TikTok,cpc,/collections,Yes,Yes,No,No,0,Desktop,Edge,JP,East Richardview,New Visitor,199,4,Checkout Abandoned
1022,2024-09-01,CUST1022,Email,organic,/collections,No,No,No,No,0,Mobile,Chrome,FR,Elizabethberg,Returning,8,2,Bounced
1023,2024-09-06,CUST1023,Instagram,referral,/sale,Yes,No,No,No,0,Desktop,Firefox,US,Brownland,Returning,439,13,Cart Not Initiated
1024,2024-07-13,CUST1024,Pinterest,organic,/,Yes,Yes,No,No,0,Tablet,Edge,CA,Garyhaven,Returning,370,4,Checkout Abandoned
1025,2024-08-30,CUST1025,Google Ads,organic,/about,Yes,No,No,No,0,Mobile,Opera,IN,Thomasmouth,Returning,590,5,Cart Not Initiated
1026,2025-02-19,CUST1026,TikTok,cpc,/collections,Yes,Yes,Yes,Yes,98.34,Tablet,Safari,UK,Mcdanielland,New Visitor,224,12,
1027,2025-02-27,CUST1027,Referral,referral,/collections,No,No,No,No,0,Desktop,Safari,CA,East Antoniomouth,New Visitor,21,3,Bounced
1028,2024-07-28,CUST1028,Pinterest,cpc,/,Yes,No,No,No,0,Mobile,Edge,AU,Nathanberg,Returning,371,10,Cart Not Initiated
1029,2024-11-24,CUST1029,Email,organic,/collections,No,No,No,No,0,Desktop,Firefox,DE,South Jessicabury,Returning,19,1,Bounced
1030,2025-04-24,CUST1030,Instagram,social,/,Yes,Yes,No,No,0,Desktop,Safari,DE,Stephaniefurt,New Visitor,377,9,Checkout Abandoned
1031,2025-01-14,CUST1031,Facebook Ads,cpc,/products,Yes,Yes,Yes,No,0,Tablet,Opera,AU,Thomasview,New Visitor,572,8,High Shipping Cost
1032,2024-10-05,CUST1032,Google Ads,cpc,/sale,Yes,Yes,Yes,Yes,410.03,Tablet,Firefox,AU,New Paulside,Returning,37,9,
1033,2025-06-21,CUST1033,Email,social,/products,Yes,Yes,Yes,No,0,Desktop,Opera,CA,New Destiny,Returning,272,9,Price Comparison
1034,2024-11-24,CUST1034,Direct,cpc,/,Yes,No,No,No,0,Tablet,Firefox,UK,East Justin,Returning,415,7,Cart Not Initiated
1035,2024-10-06,CUST1035,Referral,social,/about,Yes,Yes,Yes,Yes,65.42,Mobile,Opera,UK,Reginaldchester,New Visitor,282,6,
1036,2025-03-16,CUST1036,Email,organic,/products,No,No,No,No,0,Mobile,Safari,IN,New Linda,New Visitor,26,3,Bounced
1037,2025-04-12,CUST1037,Pinterest,social,/collections,Yes,No,No,No,0,Mobile,Safari,JP,Port Gary,Returning,197,3,Cart Not Initiated
1038,2024-07-21,CUST1038,Google Ads,cpc,/about,Yes,No,No,No,0,Desktop,Firefox,BR,East Juanfort,Returning,457,6,Cart Not Initiated
1039,2025-01-15,CUST1039,TikTok,social,/sale,Yes,No,No,No,0,Tablet,Edge,FR,North Patricialand,Returning,499,12,Cart Not Initiated
1040,2025-04-13,CUST1040,Organic Search,referral,/collections,Yes,Yes,Yes,No,0,Tablet,Opera,MX,Moonville,Returning,417,6,Slow Loading
1041,2025-02-27,CUST1041,Instagram,organic,/products,Yes,No,No,No,0,Desktop,Firefox,DE,Hillhaven,New Visitor,412,2,Cart Not Initiated
1042,2024-07-06,CUST1042,Instagram,referral,/products,No,No,No,No,0,Desktop,Opera,CA,Lake Emily,New Visitor,20,1,Bounced
1043,2024-10-11,CUST1043,Google Ads,referral,/sale,No,No,No,No,0,Desktop,Opera,FR,West Amyshire,New Visitor,13,2,Bounced
1044,2025-03-08,CUST1044,Direct,email,/sale,No,No,No,No,0,Tablet,Firefox,BR,Jonesville,Returning,7,2,Bounced
1045,2024-11-12,CUST1045,Referral,organic,/products,Yes,Yes,No,No,0,Tablet,Safari,DE,Castroton,New Visitor,34,9,Checkout Abandoned
1046,2024-11-18,CUST1046,Organic Search,referral,/sale,Yes,No,No,No,0,Desktop,Chrome,JP,Moraburgh,New Visitor,260,11,Cart Not Initiated
1047,2025-02-28,CUST1047,Instagram,social,/,Yes,Yes,No,No,0,Desktop,Safari,DE,South Christophertown,Returning,177,8,Checkout Abandoned
1048,2024-12-21,CUST1048,Referral,email,/products,Yes,Yes,Yes,No,0,Mobile,Chrome,BR,New Nicholaston,Returning,152,14,Payment Failed
1049,2025-02-08,CUST1049,Organic Search,organic,/sale,No,No,No,No,0,Desktop,Edge,UK,Huntbury,Returning,16,1,Bounced
1050,2025-03-05,CUST1050,Organic Search,email,/sale,No,No,No,No,0,Tablet,Edge,JP,North Amber,New Visitor,3,2,Bounced
1051,2025-06-07,CUST1051,Referral,cpc,/about,Yes,Yes,Yes,Yes,406.32,Tablet,Firefox,AU,Jonathanton,New Visitor,140,15,
1052,2025-01-23,CUST1052,TikTok,organic,/sale,No,No,No,No,0,Desktop,Edge,AU,Lukestad,Returning,22,2,Bounced
1053,2024-10-07,CUST1053,Twitter,cpc,/products,Yes,No,No,No,0,Mobile,Edge,US,Kevinborough,Returning,367,15,Cart Not Initiated
1054,2025-03-21,CUST1054,Referral,social,/sale,Yes,Yes,No,No,0,Mobile,Opera,US,New Johnny,Returning,96,3,Checkout Abandoned
1055,2025-05-12,CUST1055,Organic Search,email,/sale,Yes,Yes,No,No,0,Mobile,Opera,DE,Sancheztown,Returning,444,5,Checkout Abandoned
1056,2025-06-26,CUST1056,Email,cpc,/collections,No,No,No,No,0,Tablet,Edge,DE,West Daniel,New Visitor,22,1,Bounced
1057,2025-06-17,CUST1057,Email,organic,/collections,Yes,No,No,No,0,Tablet,Opera,AU,Justinshire,New Visitor,457,3,Cart Not Initiated
1058,2025-03-11,CUST1058,Referral,email,/products,Yes,Yes,Yes,Yes,435.87,Tablet,Edge,FR,New Margaretfurt,New Visitor,141,4,
1059,2024-11-03,CUST1059,Referral,referral,/,Yes,Yes,No,No,0,Tablet,Safari,MX,Williamville,Returning,479,2,Checkout Abandoned
1060,2024-12-15,CUST1060,Google Ads,social,/about,Yes,No,No,No,0,Tablet,Chrome,IN,South Ricardo,New Visitor,250,9,Cart Not Initiated
1061,2025-01-11,CUST1061,Facebook Ads,social,/collections,No,No,No,No,0,Tablet,Safari,CA,New Jeanbury,New Visitor,3,3,Bounced
1062,2024-11-05,CUST1062,Facebook Ads,social,/,Yes,Yes,Yes,Yes,280.33,Mobile,Firefox,FR,North Christopherville,Returning,345,2,
1063,2025-02-22,CUST1063,Direct,referral,/,No,No,No,No,0,Desktop,Edge,JP,South Stephanie,Returning,7,3,Bounced
1064,2024-07-14,CUST1064,Email,cpc,/sale,Yes,Yes,Yes,No,0,Tablet,Chrome,CA,Melanieland,New Visitor,124,3,High Shipping Cost
1065,2025-02-19,CUST1065,Instagram,social,/,Yes,Yes,Yes,Yes,358.5,Desktop,Chrome,CA,West Adrian,Returning,403,7,
1066,2024-10-09,CUST1066,Twitter,social,/sale,No,No,No,No,0,Desktop,Chrome,MX,Schneidertown,Returning,12,1,Bounced
1067,2024-12-15,CUST1067,Pinterest,social,/about,Yes,Yes,No,No,0,Tablet,Safari,FR,Scottmouth,New Visitor,155,14,Checkout Abandoned
1068,2024-11-30,CUST1068,Pinterest,social,/collections,Yes,Yes,Yes,Yes,186.8,Tablet,Safari,AU,Lake Davidberg,Returning,164,9,
1069,2025-05-13,CUST1069,Facebook Ads,cpc,/collections,Yes,Yes,No,No,0,Mobile,Opera,FR,Austinview,Returning,176,2,Checkout Abandoned
1070,2024-10-10,CUST1070,Instagram,email,/collections,Yes,Yes,Yes,No,0,Mobile,Opera,JP,South Angela,Returning,507,6,Account Required
1071,2025-02-01,CUST1071,Referral,organic,/,Yes,Yes,Yes,Yes,42.17,Tablet,Opera,CA,Colemanmouth,Returning,491,2,
1072,2025-04-07,CUST1072,Referral,organic,/,Yes,Yes,No,No,0,Tablet,Chrome,AU,Burgessfurt,Returning,485,7,Checkout Abandoned
1073,2025-02-23,CUST1073,Facebook Ads,email,/sale,Yes,Yes,Yes,Yes,155.8,Desktop,Edge,MX,Lake Stevenburgh,Returning,182,15,
1074,2025-01-15,CUST1074,Pinterest,email,/,Yes,Yes,No,No,0,Desktop,Opera,UK,Amandamouth,Returning,343,8,Checkout Abandoned
1075,2024-07-09,CUST1075,Pinterest,organic,/products,Yes,Yes,No,No,0,Tablet,Chrome,US,Port Gregory,Returning,36,9,Checkout Abandoned
1076,2024-06-05,CUST1076,Twitter,cpc,/,Yes,Yes,No,No,0,Desktop,Firefox,AU,Swansonfurt,Returning,515,15,Checkout Abandoned
1077,2024-09-22,CUST1077,Google Ads,cpc,/,Yes,No,No,No,0,Tablet,Edge,MX,Weberview,Returning,388,14,Cart Not Initiated
1078,2025-05-06,CUST1078,Twitter,referral,/sale,Yes,No,No,No,0,Mobile,Edge,DE,Bryantown,New Visitor,204,5,Cart Not Initiated
1079,2024-11-26,CUST1079,Referral,social,/products,No,No,No,No,0,Mobile,Safari,US,Samuelville,Returning,30,1,Bounced
1080,2024-09-07,CUST1080,Referral,social,/,Yes,No,No,No,0,Desktop,Firefox,IN,Jenniferfort,Returning,122,3,Cart Not Initiated
1081,2025-05-18,CUST1081,Pinterest,referral,/,Yes,No,No,No,0,Desktop,Opera,MX,Kyleberg,Returning,363,3,Cart Not Initiated
1082,2025-04-30,CUST1082,Instagram,cpc,/about,Yes,Yes,No,No,0,Mobile,Opera,IN,Jenniferborough,Returning,445,5,Checkout Abandoned
1083,2024-09-15,CUST1083,Email,social,/sale,Yes,No,No,No,0,Mobile,Edge,MX,Baileyberg,Returning,557,10,Cart Not Initiated
1084,2025-05-05,CUST1084,Referral,organic,/,Yes,No,No,No,0,Mobile,Opera,DE,Wrightshire,New Visitor,405,12,Cart Not Initiated
1085,2024-11-18,CUST1085,TikTok,organic,/sale,Yes,Yes,No,No,0,Tablet,Edge,BR,Heatherville,Returning,43,9,Checkout Abandoned
1086,2024-10-01,CUST1086,Referral,email,/products,Yes,Yes,Yes,Yes,90.46,Mobile,Firefox,AU,South Latoyaburgh,Returning,238,14,
1087,2024-12-24,CUST1087,Twitter,referral,/collections,Yes,Yes,No,No,0,Mobile,Edge,BR,North Brian,Returning,87,8,Checkout Abandoned
1088,2025-02-17,CUST1088,TikTok,social,/sale,Yes,Yes,No,No,0,Tablet,Chrome,CA,North Samuel,New Visitor,283,7,Checkout Abandoned
1089,2024-11-12,CUST1089,TikTok,email,/products,Yes,Yes,Yes,Yes,152.59,Tablet,Safari,FR,Kevinstad,Returning,240,14,
1090,2024-12-27,CUST1090,TikTok,referral,/sale,Yes,Yes,Yes,No,0,Desktop,Chrome,JP,North Erinfurt,Returning,239,14,Account Required
1091,2024-06-20,CUST1091,Pinterest,cpc,/collections,Yes,No,No,No,0,Mobile,Edge,BR,North Brandonmouth,Returning,583,5,Cart Not Initiated
1092,2025-02-10,CUST1092,TikTok,social,/collections,Yes,Yes,No,No,0,Desktop,Chrome,UK,Lake Bridget,New Visitor,249,7,Checkout Abandoned
1093,2025-01-19,CUST1093,Facebook Ads,email,/about,Yes,Yes,No,No,0,Mobile,Edge,CA,Amandaborough,New Visitor,382,4,Checkout Abandoned
1094,2025-05-05,CUST1094,Email,social,/,Yes,No,No,No,0,Tablet,Opera,DE,Garciaberg,Returning,568,6,Cart Not Initiated
1095,2024-08-11,CUST1095,Organic Search,referral,/sale,No,No,No,No,0,Desktop,Edge,US,Charlesburgh,Returning,8,1,Bounced
1096,2025-03-08,CUST1096,Instagram,social,/collections,Yes,Yes,Yes,Yes,67.25,Tablet,Edge,AU,New Dennisview,Returning,96,3,
1097,2024-10-16,CUST1097,Facebook Ads,organic,/about,Yes,Yes,Yes,No,0,Mobile,Safari,CA,Wallacehaven,Returning,258,6,Price Comparison
1098,2025-01-04,CUST1098,Pinterest,email,/products,No,No,No,No,0,Desktop,Edge,UK,New Robin,Returning,9,1,Bounced
1099,2025-03-03,CUST1099,Instagram,social,/collections,Yes,Yes,Yes,Yes,430.59,Mobile,Edge,FR,Lake Tamara,New Visitor,513,6,
1100,2025-05-18,CUST1100,TikTok,referral,/about,Yes,Yes,Yes,Yes,86.09,Desktop,Firefox,JP,New Joshuaburgh,New Visitor,179,13,
1101,2024-10-18,CUST1101,TikTok,organic,/products,Yes,No,No,No,0,Mobile,Chrome,MX,Lake Don,Returning,570,7,Cart Not Initiated
1102,2024-10-14,CUST1102,TikTok,cpc,/products,Yes,Yes,No,No,0,Desktop,Safari,MX,Michellefurt,Returning,402,2,Checkout Abandoned
1103,2025-05-08,CUST1103,Direct,cpc,/products,Yes,Yes,Yes,Yes,285.42,Desktop,Edge,MX,Curtisview,Returning,28,10,
1104,2024-08-08,CUST1104,Twitter,organic,/collections,Yes,Yes,Yes,Yes,93.07,Desktop,Chrome,CA,West Emily,New Visitor,469,9,
1105,2025-04-06,CUST1105,Direct,organic,/about,Yes,Yes,No,No,0,Desktop,Opera,MX,Anthonyberg,Returning,546,4,Checkout Abandoned
