order_id,order_date,order_time,pizza_id,pizza_name,pizza_category,pizza_size,quantity,unit_price,total_price,ingredients,pizza_type
1180,2024-04-20,20:44:51,PIZ1180,Four Cheese,Cheese,Small,1,18.23,18.23,"Cheese, Sauce, Toppings",Non-Veg
1181,2025-04-25,10:57:58,PIZ1181,Spicy Italian,Supreme,Medium,2,17.89,35.78,"Cheese, Sauce, Toppings",Non-Veg
1182,2025-05-14,11:20:30,PIZ1182,Cajun Chicken,Chicken,Large,1,11.9,11.9,"Cheese, Sauce, Toppings",Vegetarian
1183,2025-04-26,19:52:24,PIZ1183,Spicy Italian,Supreme,Medium,2,20.97,41.94,"Cheese, Sauce, Toppings",Vegetarian
1184,2024-01-02,23:38:33,PIZ1184,Hawaiian,Classic,Large,4,8.73,34.92,"Cheese, Sauce, Toppings",Vegetarian
1185,2025-06-18,11:32:14,PIZ1185,Margherita,Classic,Large,3,17.63,52.89,"Cheese, Sauce, Toppings",Vegetarian
1186,2025-05-21,23:15:07,PIZ1186,Mushroom & Olive,Vegetarian,Small,1,11.02,11.02,"Cheese, Sauce, Toppings",Vegetarian
1187,2025-05-27,16:59:26,PIZ1187,Four Cheese,Cheese,Small,4,10.08,40.32,"Cheese, Sauce, Toppings",Non-Veg
1188,2025-04-09,10:23:20,PIZ1188,Mushroom & Olive,Vegetarian,Small,4,19.52,78.08,"Cheese, Sauce, Toppings",Non-Veg
1189,2024-10-02,14:23:29,PIZ1189,Cajun Chicken,Chicken,Large,2,21.96,43.92,"Cheese, Sauce, Toppings",Non-Veg
1190,2025-01-31,22:35:03,PIZ1190,BBQ Chicken,Chicken,Large,5,10.59,52.95,"Cheese, Sauce, Toppings",Non-Veg
1191,2024-01-18,11:29:43,PIZ1191,Pepperoni Feast,Classic,Large,4,16.65,66.6,"Cheese, Sauce, Toppings",Vegetarian
1192,2024-12-20,21:54:45,PIZ1192,Margherita,Classic,Large,2,15.4,30.8,"Cheese, Sauce, Toppings",Non-Veg
1193,2024-04-02,22:19:56,PIZ1193,Hawaiian,Classic,Large,4,23.04,92.16,"Cheese, Sauce, Toppings",Non-Veg
1194,2024-06-06,14:32:13,PIZ1194,Hawaiian,Classic,Large,5,11.46,57.3,"Cheese, Sauce, Toppings",Non-Veg
1195,2024-08-28,10:18:56,PIZ1195,Vegetarian Supreme,Supreme,Medium,3,24.15,72.45,"Cheese, Sauce, Toppings",Non-Veg
1196,2025-06-25,21:11:21,PIZ1196,Mushroom & Olive,Vegetarian,Small,3,14.1,42.3,"Cheese, Sauce, Toppings",Non-Veg
1197,2025-01-31,23:04:23,PIZ1197,Cajun Chicken,Chicken,Large,1,21.45,21.45,"Cheese, Sauce, Toppings",Vegetarian
1198,2024-09-30,14:55:27,PIZ1198,The Meatlovers,Supreme,Large,4,23.45,93.8,"Cheese, Sauce, Toppings",Vegetarian
1199,2024-08-02,22:11:43,PIZ1199,Vegetarian Supreme,Supreme,Medium,2,9.65,19.3,"Cheese, Sauce, Toppings",Vegetarian
1200,2025-05-03,13:44:00,PIZ1200,Truffle Mushroom,Supreme,Small,4,22.43,89.72,"Cheese, Sauce, Toppings",Non-Veg
1201,2025-01-21,11:40:02,PIZ1201,BBQ Chicken,Chicken,Large,2,12.4,24.8,"Cheese, Sauce, Toppings",Non-Veg
1202,2024-12-05,22:22:07,PIZ1202,BBQ Chicken,Chicken,Large,4,16.01,64.04,"Cheese, Sauce, Toppings",Vegetarian
1203,2025-02-22,11:09:29,PIZ1203,Chicken Supreme,Chicken,Large,4,21.25,85.0,"Cheese, Sauce, Toppings",Non-Veg
1204,2024-03-18,21:48:18,PIZ1204,The Meatlovers,Supreme,Large,5,24.86,124.3,"Cheese, Sauce, Toppings",Vegetarian
1205,2024-11-07,18:57:31,PIZ1205,Chicken Pesto,Chicken,Medium,2,15.1,30.2,"Cheese, Sauce, Toppings",Vegetarian
1206,2024-10-30,23:09:54,PIZ1206,Margherita,Classic,Large,1,19.34,19.34,"Cheese, Sauce, Toppings",Vegetarian
1207,2024-04-28,10:17:02,PIZ1207,Pepperoni Feast,Classic,Large,5,15.99,79.95,"Cheese, Sauce, Toppings",Vegetarian
1208,2024-05-28,20:43:10,PIZ1208,Vegetarian Supreme,Supreme,Medium,3,8.46,25.38,"Cheese, Sauce, Toppings",Non-Veg
1209,2024-12-02,16:27:43,PIZ1209,Chicken Pesto,Chicken,Medium,1,20.45,20.45,"Cheese, Sauce, Toppings",Non-Veg
1210,2024-05-06,19:38:06,PIZ1210,Four Cheese,Cheese,Small,1,13.13,13.13,"Cheese, Sauce, Toppings",Non-Veg
1211,2024-01-21,15:21:31,PIZ1211,Truffle Mushroom,Supreme,Small,1,18.45,18.45,"Cheese, Sauce, Toppings",Non-Veg
1212,2024-10-21,19:37:01,PIZ1212,Hawaiian,Classic,Large,3,12.49,37.47,"Cheese, Sauce, Toppings",Vegetarian
1213,2024-09-26,10:13:21,PIZ1213,The Meatlovers,Supreme,Large,2,24.83,49.66,"Cheese, Sauce, Toppings",Non-Veg
1214,2024-11-03,21:03:51,PIZ1214,Hawaiian,Classic,Large,3,8.07,24.21,"Cheese, Sauce, Toppings",Vegetarian
1215,2024-10-14,16:04:11,PIZ1215,BBQ Chicken,Chicken,Large,4,12.78,51.12,"Cheese, Sauce, Toppings",Non-Veg
1216,2024-11-24,14:02:17,PIZ1216,BBQ Chicken,Chicken,Large,2,12.38,24.76,"Cheese, Sauce, Toppings",Vegetarian
1217,2024-01-25,13:28:01,PIZ1217,Vegetarian Supreme,Supreme,Medium,1,14.15,14.15,"Cheese, Sauce, Toppings",Non-Veg
1218,2025-02-12,23:34:23,PIZ1218,Margherita,Classic,Large,4,13.72,54.88,"Cheese, Sauce, Toppings",Vegetarian
1219,2025-06-09,16:53:00,PIZ1219,Paneer Tikka,Veggie Special,Medium,3,24.22,72.66,"Cheese, Sauce, Toppings",Non-Veg
1220,2025-05-15,10:23:30,PIZ1220,Pepperoni Feast,Classic,Large,4,13.02,52.08,"Cheese, Sauce, Toppings",Non-Veg
1221,2024-11-10,13:54:32,PIZ1221,Pepperoni Feast,Classic,Large,1,19.09,19.09,"Cheese, Sauce, Toppings",Non-Veg
1222,2024-09-04,20:40:33,PIZ1222,Cajun Chicken,Chicken,Large,2,15.37,30.74,"Cheese, Sauce, Toppings",Non-Veg
1223,2025-03-15,16:01:54,PIZ1223,Margherita,Classic,Large,2,17.09,34.18,"Cheese, Sauce, Toppings",Vegetarian
1224,2025-01-22,19:50:31,PIZ1224,Chicken Pesto,Chicken,Medium,4,23.62,94.48,"Cheese, Sauce, Toppings",Non-Veg
1225,2024-03-22,15:58:36,PIZ1225,Four Cheese,Cheese,Small,1,8.06,8.06,"Cheese, Sauce, Toppings",Vegetarian
1226,2024-03-04,20:00:02,PIZ1226,Classic Pepperoni,Classic,Large,3,19.42,58.26,"Cheese, Sauce, Toppings",Non-Veg
1227,2024-01-18,11:46:26,PIZ1227,Hawaiian,Classic,Large,3,14.11,42.33,"Cheese, Sauce, Toppings",Non-Veg
1228,2024-02-12,10:21:26,PIZ1228,Vegetarian Supreme,Supreme,Medium,5,14.63,73.15,"Cheese, Sauce, Toppings",Vegetarian
1229,2024-02-18,19:51:59,PIZ1229,Chicken Pesto,Chicken,Medium,5,21.57,107.85,"Cheese, Sauce, Toppings",Vegetarian
1230,2024-12-19,23:37:36,PIZ1230,Paneer Tikka,Veggie Special,Medium,4,11.95,47.8,"Cheese, Sauce, Toppings",Vegetarian
1231,2025-06-12,13:14:47,PIZ1231,Truffle Mushroom,Supreme,Small,5,18.25,91.25,"Cheese, Sauce, Toppings",Vegetarian
1232,2024-11-23,16:39:07,PIZ1232,Margherita,Classic,Large,3,23.52,70.56,"Cheese, Sauce, Toppings",Non-Veg
1233,2024-04-09,15:26:14,PIZ1233,Paneer Tikka,Veggie Special,Medium,2,11.06,22.12,"Cheese, Sauce, Toppings",Vegetarian
1234,2025-01-24,12:53:56,PIZ1234,Pepperoni Feast,Classic,Large,5,24.44,122.2,"Cheese, Sauce, Toppings",Vegetarian
1235,2025-04-29,18:26:19,PIZ1235,Cajun Chicken,Chicken,Large,2,15.42,30.84,"Cheese, Sauce, Toppings",Vegetarian
1236,2024-06-01,22:17:36,PIZ1236,Cajun Chicken,Chicken,Large,3,18.28,54.84,"Cheese, Sauce, Toppings",Non-Veg
1237,2024-08-29,19:23:09,PIZ1237,Classic Pepperoni,Classic,Large,3,11.84,35.52,"Cheese, Sauce, Toppings",Vegetarian
1238,2025-02-12,23:56:25,PIZ1238,Paneer Tikka,Veggie Special,Medium,2,18.15,36.3,"Cheese, Sauce, Toppings",Non-Veg
1239,2024-10-01,22:10:28,PIZ1239,Vegetarian Supreme,Supreme,Medium,2,14.98,29.96,"Cheese, Sauce, Toppings",Vegetarian
1240,2025-04-17,18:33:39,PIZ1240,Pepperoni Feast,Classic,Large,5,9.09,45.45,"Cheese, Sauce, Toppings",Non-Veg
1241,2024-04-06,11:51:17,PIZ1241,Mushroom & Olive,Vegetarian,Small,5,8.64,43.2,"Cheese, Sauce, Toppings",Non-Veg
1242,2024-02-25,19:35:13,PIZ1242,Cajun Chicken,Chicken,Large,2,15.19,30.38,"Cheese, Sauce, Toppings",Vegetarian
1243,2025-04-26,18:48:21,PIZ1243,Classic Pepperoni,Classic,Large,1,15.25,15.25,"Cheese, Sauce, Toppings",Vegetarian
1244,2024-10-20,10:11:17,PIZ1244,Paneer Tikka,Veggie Special,Medium,2,19.69,39.38,"Cheese, Sauce, Toppings",Vegetarian
1245,2024-12-29,12:29:38,PIZ1245,Vegetarian Supreme,Supreme,Medium,1,17.37,17.37,"Cheese, Sauce, Toppings",Non-Veg
1246,2024-08-13,19:41:08,PIZ1246,Cajun Chicken,Chicken,Large,3,12.36,37.08,"Cheese, Sauce, Toppings",Vegetarian
1247,2025-06-21,23:09:46,PIZ1247,Margherita,Classic,Large,2,24.29,48.58,"Cheese, Sauce, Toppings",Vegetarian
1248,2024-10-05,14:29:37,PIZ1248,Pepperoni Feast,Classic,Large,3,19.17,57.51,"Cheese, Sauce, Toppings",Non-Veg
1249,2024-03-08,16:23:23,PIZ1249,Pepperoni Feast,Classic,Large,1,10.02,10.02,"Cheese, Sauce, Toppings",Non-Veg
1250,2025-06-22,10:07:33,PIZ1250,Classic Pepperoni,Classic,Large,2,13.28,26.56,"Cheese, Sauce, Toppings",Non-Veg
1251,2024-12-05,11:59:22,PIZ1251,The Meatlovers,Supreme,Large,5,10.84,54.2,"Cheese, Sauce, Toppings",Non-Veg
1252,2025-01-31,20:20:30,PIZ1252,Four Cheese,Cheese,Small,3,15.06,45.18,"Cheese, Sauce, Toppings",Vegetarian
1253,2024-09-22,22:44:42,PIZ1253,Vegetarian Supreme,Supreme,Medium,1,15.83,15.83,"Cheese, Sauce, Toppings",Vegetarian
1254,2024-11-28,19:35:51,PIZ1254,The Meatlovers,Supreme,Large,4,15.02,60.08,"Cheese, Sauce, Toppings",Vegetarian
1255,2024-03-11,12:07:24,PIZ1255,The Meatlovers,Supreme,Large,5,24.85,124.25,"Cheese, Sauce, Toppings",Vegetarian
1256,2024-03-31,10:48:46,PIZ1256,BBQ Chicken,Chicken,Large,2,19.13,38.26,"Cheese, Sauce, Toppings",Vegetarian
1257,2025-03-06,16:52:14,PIZ1257,Paneer Tikka,Veggie Special,Medium,4,20.96,83.84,"Cheese, Sauce, Toppings",Vegetarian
1258,2024-05-07,10:35:08,PIZ1258,Mushroom & Olive,Vegetarian,Small,1,15.36,15.36,"Cheese, Sauce, Toppings",Vegetarian
1259,2024-03-29,23:24:25,PIZ1259,Margherita,Classic,Large,5,12.98,64.9,"Cheese, Sauce, Toppings",Vegetarian
1260,2024-12-31,18:48:17,PIZ1260,Classic Pepperoni,Classic,Large,3,24.62,73.86,"Cheese, Sauce, Toppings",Vegetarian
1261,2024-11-20,22:27:03,PIZ1261,Vegetarian Supreme,Supreme,Medium,2,17.93,35.86,"Cheese, Sauce, Toppings",Non-Veg
1262,2025-05-09,18:43:49,PIZ1262,Classic Pepperoni,Classic,Large,1,11.12,11.12,"Cheese, Sauce, Toppings",Vegetarian
1263,2024-04-24,18:06:46,PIZ1263,Four Cheese,Cheese,Small,2,24.45,48.9,"Cheese, Sauce, Toppings",Vegetarian
1264,2024-02-28,10:02:45,PIZ1264,Chicken Supreme,Chicken,Large,3,10.42,31.26,"Cheese, Sauce, Toppings",Non-Veg
1265,2024-10-03,13:06:28,PIZ1265,Mushroom & Olive,Vegetarian,Small,3,15.73,47.19,"Cheese, Sauce, Toppings",Vegetarian
1266,2025-02-15,10:56:44,PIZ1266,Truffle Mushroom,Supreme,Small,3,11.43,34.29,"Cheese, Sauce, Toppings",Non-Veg
1267,2025-01-25,14:16:50,PIZ1267,BBQ Chicken,Chicken,Large,5,9.66,48.3,"Cheese, Sauce, Toppings",Non-Veg
1268,2024-08-23,21:21:38,PIZ1268,Pepperoni Feast,Classic,Large,1,24.71,24.71,"Cheese, Sauce, Toppings",Vegetarian
1269,2025-05-22,20:57:13,PIZ1269,Classic Pepperoni,Classic,Large,4,9.8,39.2,"Cheese, Sauce, Toppings",Vegetarian
1270,2024-02-11,23:48:21,PIZ1270,Four Cheese,Cheese,Small,5,10.08,50.4,"Cheese, Sauce, Toppings",Non-Veg
1271,2024-08-22,11:17:36,PIZ1271,BBQ Chicken,Chicken,Large,2,14.02,28.04,"Cheese, Sauce, Toppings",Non-Veg
1272,2024-05-23,18:55:11,PIZ1272,Chicken Supreme,Chicken,Large,3,22.97,68.91,"Cheese, Sauce, Toppings",Non-Veg
1273,2024-05-18,10:39:08,PIZ1273,Classic Pepperoni,Classic,Large,3,17.83,53.49,"Cheese, Sauce, Toppings",Vegetarian
1274,2024-03-19,11:31:41,PIZ1274,Vegetarian Supreme,Supreme,Medium,3,15.9,47.7,"Cheese, Sauce, Toppings",Non-Veg
1275,2024-09-10,12:26:42,PIZ1275,Hawaiian,Classic,Large,5,13.61,68.05,"Cheese, Sauce, Toppings",Non-Veg
1276,2025-01-08,23:29:19,PIZ1276,Chicken Pesto,Chicken,Medium,4,20.6,82.4,"Cheese, Sauce, Toppings",Non-Veg
1277,2025-05-12,19:07:21,PIZ1277,Chicken Pesto,Chicken,Medium,5,19.32,96.6,"Cheese, Sauce, Toppings",Vegetarian
1278,2024-05-04,23:00:21,PIZ1278,Chicken Pesto,Chicken,Medium,4,9.62,38.48,"Cheese, Sauce, Toppings",Vegetarian
1279,2024-12-18,18:27:01,PIZ1279,Four Cheese,Cheese,Small,5,24.09,120.45,"Cheese, Sauce, Toppings",Vegetarian
1280,2024-06-23,12:22:56,PIZ1280,Truffle Mushroom,Supreme,Small,5,17.16,85.8,"Cheese, Sauce, Toppings",Vegetarian
1281,2024-03-13,19:19:49,PIZ1281,Cajun Chicken,Chicken,Large,4,18.43,73.72,"Cheese, Sauce, Toppings",Vegetarian
1282,2024-09-07,19:16:46,PIZ1282,Margherita,Classic,Large,2,15.58,31.16,"Cheese, Sauce, Toppings",Non-Veg
1283,2024-07-22,10:52:27,PIZ1283,Paneer Tikka,Veggie Special,Medium,4,14.94,59.76,"Cheese, Sauce, Toppings",Non-Veg
1284,2024-03-12,10:50:04,PIZ1284,Paneer Tikka,Veggie Special,Medium,2,23.51,47.02,"Cheese, Sauce, Toppings",Non-Veg
1285,2025-05-19,22:21:14,PIZ1285,Chicken Pesto,Chicken,Medium,3,12.88,38.64,"Cheese, Sauce, Toppings",Vegetarian
1286,2025-06-05,20:18:33,PIZ1286,Cajun Chicken,Chicken,Large,4,20.89,83.56,"Cheese, Sauce, Toppings",Vegetarian
1287,2024-03-13,17:51:38,PIZ1287,Classic Pepperoni,Classic,Large,3,10.56,31.68,"Cheese, Sauce, Toppings",Vegetarian
1288,2025-05-27,22:16:08,PIZ1288,Margherita,Classic,Large,3,23.35,70.05,"Cheese, Sauce, Toppings",Vegetarian
1289,2025-05-30,14:06:47,PIZ1289,Mushroom & Olive,Vegetarian,Small,1,19.99,19.99,"Cheese, Sauce, Toppings",Vegetarian
1290,2024-04-06,20:26:41,PIZ1290,Cajun Chicken,Chicken,Large,2,22.24,44.48,"Cheese, Sauce, Toppings",Non-Veg
1291,2024-05-28,11:14:37,PIZ1291,Vegetarian Supreme,Supreme,Medium,4,17.04,68.16,"Cheese, Sauce, Toppings",Non-Veg
1292,2025-04-25,19:21:54,PIZ1292,Vegetarian Supreme,Supreme,Medium,2,8.74,17.48,"Cheese, Sauce, Toppings",Non-Veg
1293,2024-10-28,11:02:15,PIZ1293,The Meatlovers,Supreme,Large,2,8.24,16.48,"Cheese, Sauce, Toppings",Non-Veg
1294,2024-10-15,13:25:29,PIZ1294,Vegetarian Supreme,Supreme,Medium,5,11.19,55.95,"Cheese, Sauce, Toppings",Vegetarian
1295,2025-04-06,20:16:45,PIZ1295,BBQ Chicken,Chicken,Large,3,14.95,44.85,"Cheese, Sauce, Toppings",Vegetarian
1296,2025-05-20,23:04:34,PIZ1296,Spicy Italian,Supreme,Medium,1,13.9,13.9,"Cheese, Sauce, Toppings",Non-Veg
1297,2025-01-05,16:25:13,PIZ1297,Vegetarian Supreme,Supreme,Medium,1,21.06,21.06,"Cheese, Sauce, Toppings",Vegetarian
1298,2024-10-07,12:18:28,PIZ1298,Mushroom & Olive,Vegetarian,Small,3,18.12,54.36,"Cheese, Sauce, Toppings",Vegetarian
1299,2024-01-15,19:12:50,PIZ1299,Mushroom & Olive,Vegetarian,Small,4,11.1,44.4,"Cheese, Sauce, Toppings",Vegetarian
1300,2024-02-12,17:03:47,PIZ1300,Mushroom & Olive,Vegetarian,Small,2,13.18,26.36,"Cheese, Sauce, Toppings",Non-Veg
1301,2025-03-01,18:18:35,PIZ1301,Margherita,Classic,Large,5,11.34,56.7,"Cheese, Sauce, Toppings",Non-Veg
1302,2025-03-22,16:27:20,PIZ1302,The Meatlovers,Supreme,Large,1,19.39,19.39,"Cheese, Sauce, Toppings",Non-Veg
1303,2024-01-13,17:15:49,PIZ1303,Vegetarian Supreme,Supreme,Medium,2,11.44,22.88,"Cheese, Sauce, Toppings",Non-Veg
1304,2024-05-30,11:15:21,PIZ1304,Truffle Mushroom,Supreme,Small,1,22.75,22.75,"Cheese, Sauce, Toppings",Non-Veg
1305,2024-09-02,12:32:26,PIZ1305,Truffle Mushroom,Supreme,Small,3,13.4,40.2,"Cheese, Sauce, Toppings",Non-Veg
1306,2024-10-05,17:41:27,PIZ1306,Hawaiian,Classic,Large,5,17.58,87.9,"Cheese, Sauce, Toppings",Non-Veg
1307,2024-07-03,10:17:43,PIZ1307,Vegetarian Supreme,Supreme,Medium,4,11.33,45.32,"Cheese, Sauce, Toppings",Vegetarian
1308,2024-11-18,19:15:06,PIZ1308,Chicken Pesto,Chicken,Medium,4,9.47,37.88,"Cheese, Sauce, Toppings",Non-Veg
1309,2024-05-20,15:22:14,PIZ1309,Hawaiian,Classic,Large,5,9.52,47.6,"Cheese, Sauce, Toppings",Non-Veg
1310,2024-07-11,18:03:51,PIZ1310,The Meatlovers,Supreme,Large,5,19.64,98.2,"Cheese, Sauce, Toppings",Vegetarian
1311,2024-03-26,19:34:24,PIZ1311,Chicken Supreme,Chicken,Large,3,23.34,70.02,"Cheese, Sauce, Toppings",Non-Veg
1312,2025-03-03,19:24:22,PIZ1312,Vegetarian Supreme,Supreme,Medium,1,16.11,16.11,"Cheese, Sauce, Toppings",Non-Veg
1313,2025-01-08,18:14:34,PIZ1313,Paneer Tikka,Veggie Special,Medium,2,11.81,23.62,"Cheese, Sauce, Toppings",Non-Veg
1314,2024-08-17,12:50:45,PIZ1314,Vegetarian Supreme,Supreme,Medium,2,18.6,37.2,"Cheese, Sauce, Toppings",Vegetarian
1315,2024-06-12,21:15:05,PIZ1315,Pepperoni Feast,Classic,Large,4,18.62,74.48,"Cheese, Sauce, Toppings",Non-Veg
1316,2025-02-06,19:02:05,PIZ1316,Hawaiian,Classic,Large,2,15.82,31.64,"Cheese, Sauce, Toppings",Non-Veg
1317,2024-08-28,13:51:17,PIZ1317,Margherita,Classic,Large,1,21.72,21.72,"Cheese, Sauce, Toppings",Vegetarian
1318,2025-01-14,11:47:02,PIZ1318,Hawaiian,Classic,Large,3,15.33,45.99,"Cheese, Sauce, Toppings",Vegetarian
1319,2024-01-31,17:58:54,PIZ1319,Vegetarian Supreme,Supreme,Medium,2,20.79,41.58,"Cheese, Sauce, Toppings",Non-Veg
1320,2024-04-27,17:54:00,PIZ1320,Vegetarian Supreme,Supreme,Medium,5,15.83,79.15,"Cheese, Sauce, Toppings",Vegetarian
1321,2025-06-01,13:08:16,PIZ1321,Four Cheese,Cheese,Small,4,22.21,88.84,"Cheese, Sauce, Toppings",Non-Veg
1322,2024-09-03,14:43:22,PIZ1322,Mushroom & Olive,Vegetarian,Small,1,15.84,15.84,"Cheese, Sauce, Toppings",Vegetarian
1323,2024-07-05,10:38:26,PIZ1323,Cajun Chicken,Chicken,Large,5,22.08,110.4,"Cheese, Sauce, Toppings",Vegetarian
1324,2025-01-15,10:16:31,PIZ1324,Margherita,Classic,Large,1,17.11,17.11,"Cheese, Sauce, Toppings",Non-Veg
1325,2025-02-28,10:51:59,PIZ1325,Truffle Mushroom,Supreme,Small,1,20.07,20.07,"Cheese, Sauce, Toppings",Vegetarian
1326,2024-11-02,13:16:13,PIZ1326,The Meatlovers,Supreme,Large,2,18.39,36.78,"Cheese, Sauce, Toppings",Vegetarian
1327,2024-11-26,10:44:10,PIZ1327,Mushroom & Olive,Vegetarian,Small,1,9.05,9.05,"Cheese, Sauce, Toppings",Non-Veg
1328,2024-09-16,18:25:26,PIZ1328,Margherita,Classic,Large,1,8.63,8.63,"Cheese, Sauce, Toppings",Non-Veg
1329,2025-02-24,11:16:22,PIZ1329,Pepperoni Feast,Classic,Large,5,14.06,70.3,"Cheese, Sauce, Toppings",Non-Veg
1330,2024-06-12,22:08:31,PIZ1330,Four Cheese,Cheese,Small,3,12.05,36.15,"Cheese, Sauce, Toppings",Non-Veg
1331,2025-01-04,10:51:18,PIZ1331,Mushroom & Olive,Vegetarian,Small,3,18.72,56.16,"Cheese, Sauce, Toppings",Non-Veg
1332,2024-08-02,10:42:34,PIZ1332,The Meatlovers,Supreme,Large,5,22.66,113.3,"Cheese, Sauce, Toppings",Non-Veg
1333,2024-09-23,17:03:31,PIZ1333,Pepperoni Feast,Classic,Large,2,16.48,32.96,"Cheese, Sauce, Toppings",Vegetarian
1334,2024-09-08,18:05:18,PIZ1334,Chicken Pesto,Chicken,Medium,1,16.3,16.3,"Cheese, Sauce, Toppings",Vegetarian
1335,2025-03-03,17:14:52,PIZ1335,Truffle Mushroom,Supreme,Small,3,14.85,44.55,"Cheese, Sauce, Toppings",Vegetarian
1336,2024-01-27,23:37:11,PIZ1336,Classic Pepperoni,Classic,Large,3,17.98,53.94,"Cheese, Sauce, Toppings",Non-Veg
1337,2024-08-25,18:34:51,PIZ1337,Mushroom & Olive,Vegetarian,Small,2,9.0,18.0,"Cheese, Sauce, Toppings",Vegetarian
1338,2025-04-17,22:05:17,PIZ1338,Mushroom & Olive,Vegetarian,Small,3,16.48,49.44,"Cheese, Sauce, Toppings",Vegetarian
1339,2025-04-11,12:09:41,PIZ1339,BBQ Chicken,Chicken,Large,3,20.19,60.57,"Cheese, Sauce, Toppings",Non-Veg
1340,2025-01-22,11:46:16,PIZ1340,Margherita,Classic,Large,5,8.43,42.15,"Cheese, Sauce, Toppings",Non-Veg
1341,2025-06-29,22:23:36,PIZ1341,Margherita,Classic,Large,1,12.36,12.36,"Cheese, Sauce, Toppings",Vegetarian
1342,2025-02-08,21:46:40,PIZ1342,Chicken Supreme,Chicken,Large,2,14.63,29.26,"Cheese, Sauce, Toppings",Vegetarian
1343,2024-07-02,19:51:38,PIZ1343,Paneer Tikka,Veggie Special,Medium,1,11.56,11.56,"Cheese, Sauce, Toppings",Vegetarian
1344,2025-05-09,10:34:13,PIZ1344,Mushroom & Olive,Vegetarian,Small,2,11.86,23.72,"Cheese, Sauce, Toppings",Vegetarian
1345,2024-06-11,14:10:55,PIZ1345,Hawaiian,Classic,Large,2,16.79,33.58,"Cheese, Sauce, Toppings",Non-Veg
1346,2025-04-25,14:15:51,PIZ1346,Hawaiian,Classic,Large,2,19.87,39.74,"Cheese, Sauce, Toppings",Vegetarian
1347,2025-05-28,19:28:22,PIZ1347,Truffle Mushroom,Supreme,Small,1,9.06,9.06,"Cheese, Sauce, Toppings",Vegetarian
1348,2025-01-04,21:31:28,PIZ1348,BBQ Chicken,Chicken,Large,1,13.51,13.51,"Cheese, Sauce, Toppings",Non-Veg
1349,2025-03-23,14:05:19,PIZ1349,BBQ Chicken,Chicken,Large,5,14.52,72.6,"Cheese, Sauce, Toppings",Non-Veg
1350,2024-11-06,17:31:47,PIZ1350,Chicken Pesto,Chicken,Medium,2,16.87,33.74,"Cheese, Sauce, Toppings",Non-Veg
1351,2024-09-04,18:31:46,PIZ1351,Cajun Chicken,Chicken,Large,3,22.27,66.81,"Cheese, Sauce, Toppings",Non-Veg
1352,2024-07-28,14:45:00,PIZ1352,Chicken Pesto,Chicken,Medium,5,20.55,102.75,"Cheese, Sauce, Toppings",Vegetarian
1353,2025-05-21,18:20:32,PIZ1353,Cajun Chicken,Chicken,Large,3,10.73,32.19,"Cheese, Sauce, Toppings",Non-Veg
1354,2025-03-26,11:59:53,PIZ1354,Mushroom & Olive,Vegetarian,Small,2,12.6,25.2,"Cheese, Sauce, Toppings",Non-Veg
1355,2024-11-01,12:12:50,PIZ1355,Cajun Chicken,Chicken,Large,4,15.3,61.2,"Cheese, Sauce, Toppings",Vegetarian
1356,2024-05-16,11:02:15,PIZ1356,Spicy Italian,Supreme,Medium,1,23.14,23.14,"Cheese, Sauce, Toppings",Vegetarian
1357,2025-04-06,15:59:14,PIZ1357,Margherita,Classic,Large,5,17.45,87.25,"Cheese, Sauce, Toppings",Vegetarian
1358,2024-06-08,12:51:39,PIZ1358,Paneer Tikka,Veggie Special,Medium,3,9.52,28.56,"Cheese, Sauce, Toppings",Non-Veg
1359,2024-02-26,18:17:28,PIZ1359,BBQ Chicken,Chicken,Large,1,8.91,8.91,"Cheese, Sauce, Toppings",Non-Veg
1360,2024-04-24,21:14:47,PIZ1360,BBQ Chicken,Chicken,Large,2,12.69,25.38,"Cheese, Sauce, Toppings",Non-Veg
1361,2025-06-26,18:12:50,PIZ1361,Vegetarian Supreme,Supreme,Medium,5,19.7,98.5,"Cheese, Sauce, Toppings",Vegetarian
1362,2024-12-05,21:32:44,PIZ1362,Mushroom & Olive,Vegetarian,Small,2,17.31,34.62,"Cheese, Sauce, Toppings",Vegetarian
1363,2024-04-18,14:48:09,PIZ1363,BBQ Chicken,Chicken,Large,5,11.12,55.6,"Cheese, Sauce, Toppings",Non-Veg
1364,2024-06-08,14:48:01,PIZ1364,Spicy Italian,Supreme,Medium,5,11.78,58.9,"Cheese, Sauce, Toppings",Non-Veg
1365,2024-06-29,17:47:20,PIZ1365,Chicken Pesto,Chicken,Medium,5,10.39,51.95,"Cheese, Sauce, Toppings",Vegetarian
1366,2024-03-27,21:32:11,PIZ1366,Mushroom & Olive,Vegetarian,Small,3,23.04,69.12,"Cheese, Sauce, Toppings",Non-Veg
1367,2024-02-03,17:21:12,PIZ1367,Classic Pepperoni,Classic,Large,3,13.5,40.5,"Cheese, Sauce, Toppings",Non-Veg
1368,2024-07-29,18:19:47,PIZ1368,Margherita,Classic,Large,5,24.4,122.0,"Cheese, Sauce, Toppings",Non-Veg
1369,2025-06-05,14:59:20,PIZ1369,Hawaiian,Classic,Large,2,9.9,19.8,"Cheese, Sauce, Toppings",Vegetarian
